year,name,sex,count,rank_within_sex,per_100k_within_sex
2007,Jeniah,F,43,3718,2.2
2007,Jeniffer,F,43,3718,2.2
2007,Jenica,F,42,3782,2.2
2007,Jennica,F,42,3782,2.2
2007,Jonte,M,27,3789,1.3
2007,Jens,M,26,3890,1.3
2007,Jonaven,M,26,3890,1.3
2007,Jeniyah,F,40,3914,2.1
2007,Joni,F,36,4206,1.9
2007,Jenevieve,F,34,4378,1.8
2007,Jenise,F,33,4470,1.7
2007,Joniel,M,21,4490,1.0
2007,Jonmichael,M,20,4633,1.0
2007,Jonae,F,30,4801,1.6
2007,Jenner,M,19,4805,0.9
2007,Jennessa,F,29,4936,1.5
2007,Joncarlo,M,18,4991,0.9
2007,Jonpaul,M,18,4991,0.9
2007,Jeniya,F,28,5092,1.5
2007,Jonovan,M,17,5202,0.8
2007,Jonah,F,26,5370,1.4
2007,Jona,M,16,5426,0.8
2007,Jonavon,M,16,5426,0.8
2007,Joni,M,16,5426,0.8
2007,Jenavieve,F,25,5513,1.3
2007,Jennings,M,15,5659,0.7
2007,Jonathyn,M,15,5659,0.7
2007,Jonathan,F,24,5701,1.3
2007,Jonna,F,24,5701,1.3
2007,Jondavid,M,14,5896,0.7
2007,Jontavious,M,14,5896,0.7
2007,Jennavieve,F,22,6085,1.1
2007,Jontavius,M,13,6254,0.6
2007,Jenah,F,20,6546,1.0
2007,Jenice,F,20,6546,1.0
2007,Jonus,M,12,6618,0.6
2007,Jony,M,12,6618,0.6
2007,Jeni,F,19,6809,1.0
2007,Jenai,F,18,7085,0.9
2007,Jentry,F,18,7085,0.9
2007,Jona,F,18,7085,0.9
2007,Jonan,M,11,7086,0.5
2007,Jontrell,M,11,7086,0.5
2007,Jenavie,F,17,7387,0.9
2007,Jenell,F,17,7387,0.9
2007,Jenika,F,17,7387,0.9
2007,Joncarlos,M,10,7579,0.5
2007,Jontay,M,10,7579,0.5
2007,Jenay,F,15,8088,0.8
2007,Jeneva,F,15,8088,0.8
2007,Jennalyn,F,15,8088,0.8
2007,Jonelle,F,15,8088,0.8
2007,Jentry,M,9,8163,0.4
2007,Jentzen,M,9,8163,0.4
2007,Jonanthony,M,9,8163,0.4
2007,Jonavin,M,9,8163,0.4
2007,Jontez,M,9,8163,0.4
2007,Jonthan,M,9,8163,0.4
2007,Jensyn,F,14,8508,0.7
2007,Jonasia,F,14,8508,0.7
2007,Jenaro,M,8,8905,0.4
2007,Jonathin,M,8,8905,0.4
2007,Jonnie,M,8,8905,0.4
2007,Jennalynn,F,13,8993,0.7
2007,Jennefer,F,13,8993,0.7
2007,Jenniffer,F,13,8993,0.7
2007,Jennika,F,13,8993,0.7
2007,Joniya,F,13,8993,0.7
2007,Jonnie,F,13,8993,0.7
2007,Jenaiya,F,12,9530,0.6
2007,Jenalee,F,12,9530,0.6
2007,Jeneen,F,12,9530,0.6
2007,Jennessy,F,12,9530,0.6
2007,Jeny,F,12,9530,0.6
2007,Joniyah,F,12,9530,0.6
2007,Jennifer,M,7,9781,0.3
2007,Jonel,M,7,9781,0.3
2007,Jonell,M,7,9781,0.3
2007,Jonothan,M,7,9781,0.3
2007,Jonta,M,7,9781,0.3
2007,Jenan,F,11,10117,0.6
2007,Jenasis,F,11,10117,0.6
2007,Jennalee,F,11,10117,0.6
2007,Jennelle,F,11,10117,0.6
2007,Jenaveve,F,10,10809,0.5
2007,Jenavive,F,10,10809,0.5
2007,Jenayah,F,10,10809,0.5
2007,Jenea,F,10,10809,0.5
2007,Jenee,F,10,10809,0.5
2007,Jeniece,F,10,10809,0.5
2007,Jenin,F,10,10809,0.5
2007,Jonhatan,M,6,10913,0.3
2007,Jontavion,M,6,10913,0.3
2007,Jenasia,F,9,11614,0.5
2007,Jenavi,F,9,11614,0.5
2007,Jenia,F,9,11614,0.5
2007,Jennae,F,9,11614,0.5
2007,Jennaya,F,9,11614,0.5
2007,Jentri,F,9,11614,0.5
2007,Joniah,F,9,11614,0.5
2007,Jonnae,F,9,11614,0.5
2007,Jenard,M,5,12355,0.2
2007,Jenrry,M,5,12355,0.2
2007,Jonaton,M,5,12355,0.2
2007,Jondarius,M,5,12355,0.2
2007,Jonethan,M,5,12355,0.2
2007,Jonn,M,5,12355,0.2
2007,Jonquil,M,5,12355,0.2
2007,Jenette,F,8,12654,0.4
2007,Jennell,F,8,12654,0.4
2007,Jennette,F,8,12654,0.4
2007,Jennilyn,F,8,12654,0.4
2007,Jenniyah,F,8,12654,0.4
2007,Jennylee,F,8,12654,0.4
2007,Jonia,F,8,12654,0.4
2007,Jontasia,F,8,12654,0.4
2007,Jenesys,F,7,13914,0.4
2007,Jenevie,F,7,13914,0.4
2007,Jenisis,F,7,13914,0.4
2007,Jenisse,F,7,13914,0.4
2007,Jennafer,F,7,13914,0.4
2007,Jennely,F,7,13914,0.4
2007,Jenney,F,7,13914,0.4
2007,Jennia,F,7,13914,0.4
2007,Jennipher,F,7,13914,0.4
2007,Jensine,F,7,13914,0.4
2007,Jensy,F,7,13914,0.4
2007,Jenya,F,7,13914,0.4
2007,Jonai,F,7,13914,0.4
2007,Jonica,F,7,13914,0.4
2007,Jenali,F,6,15480,0.3
2007,Jenevy,F,6,15480,0.3
2007,Jenilyn,F,6,15480,0.3
2007,Jenine,F,6,15480,0.3
2007,Jenisa,F,6,15480,0.3
2007,Jennesy,F,6,15480,0.3
2007,Jennise,F,6,15480,0.3
2007,Jenyfer,F,6,15480,0.3
2007,Jenysis,F,6,15480,0.3
2007,Jonay,F,6,15480,0.3
2007,Jonell,F,6,15480,0.3
2007,Jonni,F,6,15480,0.3
2007,Jenaliz,F,5,17622,0.3
2007,Jenalyn,F,5,17622,0.3
2007,Jenalynn,F,5,17622,0.3
2007,Jenasys,F,5,17622,0.3
2007,Jenavee,F,5,17622,0.3
2007,Jencyn,F,5,17622,0.3
2007,Jendaya,F,5,17622,0.3
2007,Jendayi,F,5,17622,0.3
2007,Jene,F,5,17622,0.3
2007,Jenel,F,5,17622,0.3
2007,Jennavie,F,5,17622,0.3
2007,Jennavive,F,5,17622,0.3
2007,Jenniah,F,5,17622,0.3
2007,Jennine,F,5,17622,0.3
2007,Jennis,F,5,17622,0.3
2007,Jennisa,F,5,17622,0.3
2007,Jennya,F,5,17622,0.3
2007,Jonalyn,F,5,17622,0.3
2007,Jonet,F,5,17622,0.3
2007,Jonie,F,5,17622,0.3
2007,Jonique,F,5,17622,0.3
2008,Jonathan,M,12879,26,632.3
2008,Jennifer,F,3791,84,200.8
2008,Jenna,F,3239,107,171.6
2008,Jonah,M,2976,136,146.1
2008,Jonas,M,1253,274,61.5
2008,Jonathon,M,613,452,30.1
2008,Jon,M,510,526,25.0
2008,Jenny,F,511,600,27.1
2008,Jensen,M,196,993,9.6
2008,Jenifer,F,227,1132,12.0
2008,Jonatan,M,148,1190,7.3
2008,Jenesis,F,132,1683,7.0
2008,Jonny,M,79,1836,3.9
2008,Jena,F,115,1854,6.1
2008,Jennah,F,108,1943,5.7
2008,Jennie,F,90,2199,4.8
2008,Jenelle,F,84,2314,4.4
2008,Jenessa,F,80,2393,4.2
2008,Jennavecia,F,68,2689,3.6
2008,Jones,M,44,2750,2.2
2008,Jenavieve,F,60,2920,3.2
2008,Jenson,M,40,2940,2.0
2008,Jontae,M,38,3050,1.9
2008,Jennyfer,F,55,3083,2.9
2008,Jens,M,36,3157,1.8
2008,Jonathen,M,36,3157,1.8
2008,Jeniffer,F,51,3260,2.7
2008,Jonnathan,M,30,3559,1.5
2008,Jonpaul,M,30,3559,1.5
2008,Jenni,F,45,3577,2.4
2008,Jensen,F,42,3774,2.2
2008,Joni,F,42,3774,2.2
2008,Jenica,F,41,3855,2.2
2008,Jeniyah,F,41,3855,2.2
2008,Jenaya,F,39,3999,2.1
2008,Jenevieve,F,39,3999,2.1
2008,Joniel,M,24,4138,1.2
2008,Jontavious,M,24,4138,1.2
2008,Jenner,M,22,4389,1.1
2008,Jennings,M,22,4389,1.1
2008,Jonte,M,22,4389,1.1
2008,Jonae,F,34,4442,1.8
2008,Jonathyn,M,21,4536,1.0
2008,Jeniah,F,33,4545,1.7
2008,Jenise,F,33,4545,1.7
2008,Jenah,F,32,4638,1.7
2008,Jennica,F,32,4638,1.7
2008,Jonovan,M,20,4710,1.0
2008,Jenae,F,31,4756,1.6
2008,Jonavan,M,18,5061,0.9
2008,Jonmichael,M,18,5061,0.9
2008,Jenika,F,28,5138,1.5
2008,Jonna,F,27,5276,1.4
2008,Jennavieve,F,26,5429,1.4
2008,Jonaven,M,16,5479,0.8
2008,Jeniya,F,24,5744,1.3
2008,Jennalee,F,24,5744,1.3
2008,Jennalyn,F,24,5744,1.3
2008,Jennifer,M,15,5754,0.7
2008,Jonel,M,15,5754,0.7
2008,Joniyah,F,23,5946,1.2
2008,Jona,M,14,6061,0.7
2008,Joni,M,14,6061,0.7
2008,Jenay,F,22,6118,1.2
2008,Jenell,F,22,6118,1.2
2008,Jennessa,F,22,6118,1.2
2008,Jonan,M,13,6388,0.6
2008,Joncarlo,M,13,6388,0.6
2008,Jontavius,M,13,6388,0.6
2008,Jensyn,F,20,6549,1.1
2008,Jentry,M,12,6753,0.6
2008,Jenasis,F,19,6791,1.0
2008,Jennelle,F,18,7058,1.0
2008,Jonavin,M,11,7181,0.5
2008,Jonavon,M,11,7181,0.5
2008,Jenalee,F,17,7396,0.9
2008,Jentry,F,17,7396,0.9
2008,Jonah,F,17,7396,0.9
2008,Jonathan,F,17,7396,0.9
2008,Jeno,M,10,7692,0.5
2008,Jonus,M,10,7692,0.5
2008,Jony,M,10,7692,0.5
2008,Jennavicia,F,16,7730,0.8
2008,Jenai,F,15,8098,0.8
2008,Jenee,F,15,8098,0.8
2008,Jeneva,F,15,8098,0.8
2008,Joniya,F,15,8098,0.8
2008,Jenaro,M,9,8311,0.4
2008,Jenri,M,9,8311,0.4
2008,Jonahs,M,9,8311,0.4
2008,Jontay,M,9,8311,0.4
2008,Jonthan,M,9,8311,0.4
2008,Jenayah,F,13,8954,0.7
2008,Jeni,F,13,8954,0.7
2008,Jennessy,F,13,8954,0.7
2008,Jenya,F,13,8954,0.7
2008,Jonelle,F,13,8954,0.7
2008,Jonnie,F,13,8954,0.7
2008,Jentzen,M,8,9009,0.4
2008,Jonell,M,8,9009,0.4
2008,Jontavis,M,8,9009,0.4
2008,Jennavie,F,12,9466,0.6
2008,Jonni,F,12,9466,0.6
2008,Jenrry,M,7,9862,0.3
2008,Jontrell,M,7,9862,0.3
2008,Jenavie,F,11,10068,0.6
2008,Jenissa,F,11,10068,0.6
2008,Jennalynn,F,11,10068,0.6
2008,Jenniffer,F,11,10068,0.6
2008,Jennika,F,11,10068,0.6
2008,Joniah,F,11,10068,0.6
2008,Jenavecia,F,10,10793,0.5
2008,Jenavee,F,10,10793,0.5
2008,Jeneen,F,10,10793,0.5
2008,Jenisis,F,10,10793,0.5
2008,Jennafer,F,10,10793,0.5
2008,Jennaya,F,10,10793,0.5
2008,Jona,F,10,10793,0.5
2008,Jonanthony,M,6,11022,0.3
2008,Joncarlos,M,6,11022,0.3
2008,Jondavid,M,6,11022,0.3
2008,Jonis,M,6,11022,0.3
2008,Jontez,M,6,11022,0.3
2008,Jenavicia,F,9,11575,0.5
2008,Jenea,F,9,11575,0.5
2008,Jenesys,F,9,11575,0.5
2008,Jenia,F,9,11575,0.5
2008,Jeniece,F,9,11575,0.5
2008,Jenniyah,F,9,11575,0.5
2008,Jeny,F,9,11575,0.5
2008,Jonasia,F,9,11575,0.5
2008,Jonnae,F,9,11575,0.5
2008,Jenrri,M,5,12535,0.2
2008,Jenry,M,5,12535,0.2
2008,Jensy,M,5,12535,0.2
2008,Jentezen,M,5,12535,0.2
2008,Jonai,M,5,12535,0.2
2008,Jonlucas,M,5,12535,0.2
2008,Jonmarc,M,5,12535,0.2
2008,Jonothan,M,5,12535,0.2
2008,Jonuel,M,5,12535,0.2
2008,Jenan,F,8,12556,0.4
2008,Jenely,F,8,12556,0.4
2008,Jenilee,F,8,12556,0.4
2008,Jenine,F,8,12556,0.4
2008,Jennae,F,8,12556,0.4
2008,Jennesis,F,8,12556,0.4
2008,Jensy,F,8,12556,0.4
2008,Jonica,F,8,12556,0.4
2008,Jenalise,F,7,13811,0.4
2008,Jenasia,F,7,13811,0.4
2008,Jenavive,F,7,13811,0.4
2008,Jenaye,F,7,13811,0.4
2008,Jenova,F,7,13811,0.4
2008,Jentri,F,7,13811,0.4
2008,Jenyfer,F,7,13811,0.4
2008,Jonessa,F,7,13811,0.4
2008,Jonisha,F,7,13811,0.4
2008,Jenalyn,F,6,15386,0.3
2008,Jenalynn,F,6,15386,0.3
2008,Jency,F,6,15386,0.3
2008,Jene,F,6,15386,0.3
2008,Jenelly,F,6,15386,0.3
2008,Jenice,F,6,15386,0.3
2008,Jenisse,F,6,15386,0.3
2008,Jennamarie,F,6,15386,0.3
2008,Jennasis,F,6,15386,0.3
2008,Jennavive,F,6,15386,0.3
2008,Jennedy,F,6,15386,0.3
2008,Jennefer,F,6,15386,0.3
2008,Jennipher,F,6,15386,0.3
2008,Jenyah,F,6,15386,0.3
2008,Jonaya,F,6,15386,0.3
2008,Jenavi,F,5,17484,0.3
2008,Jenci,F,5,17484,0.3
2008,Jencie,F,5,17484,0.3
2008,Jendayi,F,5,17484,0.3
2008,Jenecia,F,5,17484,0.3
2008,Jenedy,F,5,17484,0.3
2008,Jenesa,F,5,17484,0.3
2008,Jenessy,F,5,17484,0.3
2008,Jenette,F,5,17484,0.3
2008,Jenisha,F,5,17484,0.3
2008,Jennalise,F,5,17484,0.3
2008,Jennea,F,5,17484,0.3
2008,Jennette,F,5,17484,0.3
2008,Jennia,F,5,17484,0.3
2008,Jennise,F,5,17484,0.3
2008,Jonai,F,5,17484,0.3
2008,Jonell,F,5,17484,0.3
2008,Jontasia,F,5,17484,0.3
2009,Jonathan,M,11366,29,574.1
2009,Jennifer,F,2986,109,162.9
2009,Jenna,F,2632,121,143.6
2009,Jonah,M,2715,147,137.1
2009,Jonas,M,810,376,40.9
2009,Jonathon,M,540,500,27.3
2009,Jon,M,444,587,22.4
2009,Jenny,F,406,708,22.1
2009,Jensen,M,259,834,13.1
2009,Jonatan,M,128,1344,6.5
2009,Jenesis,F,142,1580,7.7
2009,Jenifer,F,142,1580,7.7
2009,Jonny,M,71,1969,3.6
2009,Jena,F,104,1988,5.7
2009,Jennah,F,102,2015,5.6
2009,Jennie,F,88,2222,4.8
2009,Jenson,M,56,2315,2.8
2009,Jenessa,F,69,2639,3.8
2009,Jencarlos,M,46,2658,2.3
2009,Jennyfer,F,67,2700,3.7
2009,Jones,M,44,2747,2.2
2009,Jenelle,F,63,2800,3.4
2009,Jens,M,39,2988,2.0
2009,Jenavieve,F,52,3182,2.8
2009,Jenni,F,47,3457,2.6
2009,Jonathen,M,29,3636,1.5
2009,Joni,F,43,3672,2.3
2009,Jenae,F,41,3791,2.2
2009,Jenaya,F,41,3791,2.2
2009,Jennavecia,F,41,3791,2.2
2009,Jenner,M,27,3828,1.4
2009,Jenevieve,F,39,3941,2.1
2009,Jeniyah,F,39,3941,2.1
2009,Jennica,F,39,3941,2.1
2009,Jonte,M,25,4031,1.3
2009,Jonnathan,M,24,4151,1.2
2009,Jeniah,F,35,4265,1.9
2009,Jeniffer,F,35,4265,1.9
2009,Jensen,F,35,4265,1.9
2009,Jennavieve,F,32,4565,1.7
2009,Jennessa,F,32,4565,1.7
2009,Jontae,M,21,4576,1.1
2009,Jonae,F,30,4799,1.6
2009,Jonna,F,30,4799,1.6
2009,Jennings,M,19,4915,1.0
2009,Jonmichael,M,19,4915,1.0
2009,Jenica,F,28,5087,1.5
2009,Jonathyn,M,18,5098,0.9
2009,Jonovan,M,18,5098,0.9
2009,Joniel,M,16,5543,0.8
2009,Jony,M,16,5543,0.8
2009,Jenise,F,24,5700,1.3
2009,Jencarlo,M,15,5788,0.8
2009,Jonpaul,M,15,5788,0.8
2009,Jenika,F,22,6079,1.2
2009,Jonavan,M,14,6085,0.7
2009,Joni,M,14,6085,0.7
2009,Jontavius,M,14,6085,0.7
2009,Jenasis,F,21,6302,1.1
2009,Jeniya,F,21,6302,1.1
2009,Jentry,F,21,6302,1.1
2009,Jontavious,M,13,6424,0.7
2009,Jonothan,M,12,6789,0.6
2009,Jenell,F,19,6797,1.0
2009,Jenice,F,18,7053,1.0
2009,Jentzen,M,11,7223,0.6
2009,Jonel,M,11,7223,0.6
2009,Jensyn,F,17,7327,0.9
2009,Jennalee,F,16,7672,0.9
2009,Jonah,F,16,7672,0.9
2009,Jonan,M,10,7683,0.5
2009,Jonavin,M,10,7683,0.5
2009,Joncarlo,M,10,7683,0.5
2009,Jenah,F,15,8043,0.8
2009,Jennalyn,F,15,8043,0.8
2009,Jona,M,9,8296,0.5
2009,Jonaven,M,9,8296,0.5
2009,Joncarlos,M,9,8296,0.5
2009,Jontay,M,9,8296,0.5
2009,Jonus,M,9,8296,0.5
2009,Jeneva,F,14,8438,0.8
2009,Jonasia,F,14,8438,0.8
2009,Jonathan,F,14,8438,0.8
2009,Jonnie,F,14,8438,0.8
2009,Jenay,F,13,8875,0.7
2009,Jennessy,F,13,8875,0.7
2009,Jeniel,M,8,8974,0.4
2009,Jensy,M,8,8974,0.4
2009,Jonavon,M,8,8974,0.4
2009,Jonn,M,8,8974,0.4
2009,Jonnatan,M,8,8974,0.4
2009,Jonnie,M,8,8974,0.4
2009,Jenayah,F,12,9364,0.7
2009,Jentri,F,12,9364,0.7
2009,Joniyah,F,12,9364,0.7
2009,Jonnae,F,12,9364,0.7
2009,Jentry,M,7,9850,0.4
2009,Jondavid,M,7,9850,0.4
2009,Jonta,M,7,9850,0.4
2009,Jenan,F,11,9957,0.6
2009,Jennelle,F,11,9957,0.6
2009,Jennika,F,11,9957,0.6
2009,Jona,F,11,9957,0.6
2009,Jenalyn,F,10,10658,0.5
2009,Jenessy,F,10,10658,0.5
2009,Jenia,F,10,10658,0.5
2009,Jenisis,F,10,10658,0.5
2009,Jenissa,F,10,10658,0.5
2009,Jenniah,F,10,10658,0.5
2009,Jenniffer,F,10,10658,0.5
2009,Jonelle,F,10,10658,0.5
2009,Jen,M,6,10982,0.3
2009,Jenaro,M,6,10982,0.3
2009,Jonathin,M,6,10982,0.3
2009,Jontrell,M,6,10982,0.3
2009,Jenai,F,9,11450,0.5
2009,Jenavecia,F,9,11450,0.5
2009,Jenaveve,F,9,11450,0.5
2009,Jenee,F,9,11450,0.5
2009,Jennafer,F,9,11450,0.5
2009,Jennavie,F,9,11450,0.5
2009,Jennaya,F,9,11450,0.5
2009,Jenyfer,F,9,11450,0.5
2009,Jonaya,F,9,11450,0.5
2009,Joniya,F,9,11450,0.5
2009,Jenalise,F,8,12413,0.4
2009,Jenavie,F,8,12413,0.4
2009,Jenea,F,8,12413,0.4
2009,Jenevie,F,8,12413,0.4
2009,Jennalynn,F,8,12413,0.4
2009,Jennamarie,F,8,12413,0.4
2009,Jenya,F,8,12413,0.4
2009,Joniah,F,8,12413,0.4
2009,Jontavia,F,8,12413,0.4
2009,Jendry,M,5,12476,0.3
2009,Jennifer,M,5,12476,0.3
2009,Jonh,M,5,12476,0.3
2009,Joniell,M,5,12476,0.3
2009,Jonthan,M,5,12476,0.3
2009,Jenalee,F,7,13685,0.4
2009,Jenavive,F,7,13685,0.4
2009,Jeneya,F,7,13685,0.4
2009,Jeniece,F,7,13685,0.4
2009,Jenin,F,7,13685,0.4
2009,Jonni,F,7,13685,0.4
2009,Jenasia,F,6,15222,0.3
2009,Jency,F,6,15222,0.3
2009,Jenecia,F,6,15222,0.3
2009,Jenesa,F,6,15222,0.3
2009,Jenesys,F,6,15222,0.3
2009,Jenisha,F,6,15222,0.3
2009,Jennae,F,6,15222,0.3
2009,Jennell,F,6,15222,0.3
2009,Jen,F,5,17259,0.3
2009,Jenalyse,F,5,17259,0.3
2009,Jenasys,F,5,17259,0.3
2009,Jenavee,F,5,17259,0.3
2009,Jendayi,F,5,17259,0.3
2009,Jenevive,F,5,17259,0.3
2009,Jenine,F,5,17259,0.3
2009,Jennarae,F,5,17259,0.3
2009,Jennarose,F,5,17259,0.3
2009,Jennesis,F,5,17259,0.3
2009,Jennet,F,5,17259,0.3
2009,Jennilee,F,5,17259,0.3
2009,Jenniyah,F,5,17259,0.3
2009,Jeny,F,5,17259,0.3
2009,Jon,F,5,17259,0.3
2009,Jonai,F,5,17259,0.3
2009,Jonalyn,F,5,17259,0.3
2009,Jonie,F,5,17259,0.3
2009,Jonise,F,5,17259,0.3
2010,Jonathan,M,11113,28,580.4
2010,Jennifer,F,2618,121,147.6
2010,Jenna,F,2221,141,125.2
2010,Jonah,M,2771,143,144.7
2010,Jonas,M,589,455,30.8
2010,Jonathon,M,485,532,25.3
2010,Jon,M,439,575,22.9
2010,Jensen,M,318,722,16.6
2010,Jenny,F,350,784,19.7
2010,Jencarlos,M,217,926,11.3
2010,Jenesis,F,171,1360,9.6
2010,Jonatan,M,112,1460,5.8
2010,Jenifer,F,121,1719,6.8
2010,Jenson,M,80,1816,4.2
2010,Jennah,F,105,1909,5.9
2010,Jena,F,104,1925,5.9
2010,Jonny,M,51,2422,2.7
2010,Jones,M,50,2462,2.6
2010,Jennie,F,73,2506,4.1
2010,Jenessa,F,69,2610,3.9
2010,Jenelle,F,64,2746,3.6
2010,Joniel,M,43,2782,2.2
2010,Jencarlo,M,42,2823,2.2
2010,Jenevieve,F,58,2931,3.3
2010,Jonnathan,M,38,3010,2.0
2010,Jensen,F,54,3072,3.0
2010,Jenavieve,F,50,3249,2.8
2010,Jenner,M,33,3302,1.7
2010,Jennyfer,F,47,3405,2.7
2010,Jennavecia,F,42,3683,2.4
2010,Jennings,M,27,3809,1.4
2010,Jens,M,26,3888,1.4
2010,Jonathen,M,25,3991,1.3
2010,Jontae,M,25,3991,1.3
2010,Jenae,F,37,4016,2.1
2010,Jontavious,M,23,4238,1.2
2010,Jonathyn,M,22,4358,1.1
2010,Jennalee,F,33,4388,1.9
2010,Jenni,F,33,4388,1.9
2010,Jennavieve,F,31,4594,1.7
2010,Jennica,F,31,4594,1.7
2010,Jentry,F,31,4594,1.7
2010,Jeniah,F,30,4725,1.7
2010,Joni,F,30,4725,1.7
2010,Joncarlos,M,19,4842,1.0
2010,Jonmichael,M,19,4842,1.0
2010,Jonpaul,M,19,4842,1.0
2010,Jenica,F,29,4851,1.6
2010,Jeniyah,F,29,4851,1.6
2010,Jenise,F,28,4970,1.6
2010,Jenaya,F,26,5238,1.5
2010,Jen,M,17,5246,0.9
2010,Jonavan,M,17,5246,0.9
2010,Jeniya,F,24,5592,1.4
2010,Jona,M,15,5732,0.8
2010,Jonte,M,15,5732,0.8
2010,Jennessa,F,23,5762,1.3
2010,Jonah,F,23,5762,1.3
2010,Jonna,F,23,5762,1.3
2010,Jonae,F,21,6173,1.2
2010,Jeniffer,F,20,6373,1.1
2010,Jenai,F,18,6890,1.0
2010,Jenavie,F,18,6890,1.0
2010,Joniyah,F,18,6890,1.0
2010,Jonnie,M,11,7079,0.6
2010,Jontavius,M,11,7079,0.6
2010,Jenah,F,17,7212,1.0
2010,Jonnie,F,17,7212,1.0
2010,Jenavecia,F,16,7499,0.9
2010,Jenay,F,16,7499,0.9
2010,Jenika,F,16,7499,0.9
2010,Jennalynn,F,16,7499,0.9
2010,Jeniel,M,10,7578,0.5
2010,Jennalyn,F,15,7865,0.8
2010,Jentry,M,9,8128,0.5
2010,Jonanthony,M,9,8128,0.5
2010,Jennelle,F,14,8250,0.8
2010,Jennika,F,14,8250,0.8
2010,Jonathan,F,14,8250,0.8
2010,Jonnae,F,14,8250,0.8
2010,Jensyn,F,13,8684,0.7
2010,Jenaro,M,8,8786,0.4
2010,Jeno,M,8,8786,0.4
2010,Jensy,M,8,8786,0.4
2010,Jonan,M,8,8786,0.4
2010,Jonel,M,8,8786,0.4
2010,Jony,M,8,8786,0.4
2010,Jenice,F,12,9210,0.7
2010,Joncarlo,M,7,9678,0.4
2010,Jondavid,M,7,9678,0.4
2010,Joni,M,7,9678,0.4
2010,Jontez,M,7,9678,0.4
2010,Jontrell,M,7,9678,0.4
2010,Jenavee,F,11,9769,0.6
2010,Jency,F,11,9769,0.6
2010,Jenell,F,11,9769,0.6
2010,Jeneva,F,11,9769,0.6
2010,Jeni,F,11,9769,0.6
2010,Jonasia,F,11,9769,0.6
2010,Joniya,F,11,9769,0.6
2010,Jenaveve,F,10,10426,0.6
2010,Jenee,F,10,10426,0.6
2010,Jenisis,F,10,10426,0.6
2010,Jenniah,F,10,10426,0.6
2010,Jennifer,M,6,10748,0.3
2010,Jensyn,M,6,10748,0.3
2010,Jenzel,M,6,10748,0.3
2010,Jonahs,M,6,10748,0.3
2010,Jonaven,M,6,10748,0.3
2010,Jonavin,M,6,10748,0.3
2010,Jonell,M,6,10748,0.3
2010,Jenan,F,9,11227,0.5
2010,Jenasis,F,9,11227,0.5
2010,Jenia,F,9,11227,0.5
2010,Jentri,F,9,11227,0.5
2010,Jonelle,F,9,11227,0.5
2010,Joniah,F,9,11227,0.5
2010,Jenesis,M,5,12216,0.3
2010,Jenry,M,5,12216,0.3
2010,Jentezen,M,5,12216,0.3
2010,Jonavon,M,5,12216,0.3
2010,Jonh,M,5,12216,0.3
2010,Jonnatan,M,5,12216,0.3
2010,Jonothan,M,5,12216,0.3
2010,Jonovan,M,5,12216,0.3
2010,Jontay,M,5,12216,0.3
2010,Jennay,F,8,12249,0.5
2010,Jenniffer,F,8,12249,0.5
2010,Jennings,F,8,12249,0.5
2010,Jenasys,F,7,13425,0.4
2010,Jenea,F,7,13425,0.4
2010,Jenisha,F,7,13425,0.4
2010,Jenissa,F,7,13425,0.4
2010,Jenisys,F,7,13425,0.4
2010,Jennavie,F,7,13425,0.4
2010,Jennessy,F,7,13425,0.4
2010,Jensy,F,7,13425,0.4
2010,Jenya,F,7,13425,0.4
2010,Jonessa,F,7,13425,0.4
2010,Jenalee,F,6,14931,0.3
2010,Jenalise,F,6,14931,0.3
2010,Jenalyn,F,6,14931,0.3
2010,Jenasia,F,6,14931,0.3
2010,Jenavi,F,6,14931,0.3
2010,Jenaye,F,6,14931,0.3
2010,Jeneen,F,6,14931,0.3
2010,Jenessis,F,6,14931,0.3
2010,Jenesys,F,6,14931,0.3
2010,Jeniece,F,6,14931,0.3
2010,Jennaveve,F,6,14931,0.3
2010,Jennet,F,6,14931,0.3
2010,Jenaiah,F,5,16957,0.3
2010,Jenevie,F,5,16957,0.3
2010,Jenevy,F,5,16957,0.3
2010,Jennabelle,F,5,16957,0.3
2010,Jennalise,F,5,16957,0.3
2010,Jennavicia,F,5,16957,0.3
2010,Jennaya,F,5,16957,0.3
2010,Jennefer,F,5,16957,0.3
2010,Jennelyn,F,5,16957,0.3
2010,Jennette,F,5,16957,0.3
2010,Jennevy,F,5,16957,0.3
2010,Jennilyn,F,5,16957,0.3
2010,Jenniya,F,5,16957,0.3
2010,Jennylee,F,5,16957,0.3
2010,Jenyah,F,5,16957,0.3
2010,Jenyiah,F,5,16957,0.3
2010,Jonalyn,F,5,16957,0.3
2010,Jonique,F,5,16957,0.3
2011,Jonathan,M,10218,31,539.4
2011,Jennifer,F,2277,134,129.8
2011,Jonah,M,2863,143,151.1
2011,Jenna,F,1838,170,104.8
2011,Jonas,M,533,490,28.1
2011,Jensen,M,399,608,21.1
2011,Jonathon,M,394,611,20.8
2011,Jon,M,346,679,18.3
2011,Jenny,F,361,759,20.6
2011,Jenesis,F,198,1209,11.3
2011,Jencarlos,M,136,1261,7.2
2011,Jonatan,M,102,1542,5.4
2011,Jenelle,F,129,1648,7.4
2011,Jenson,M,83,1751,4.4
2011,Jenessa,F,98,1996,5.6
2011,Jonny,M,65,2054,3.4
