year,name,rank,count,prop100k,cum_prop100k,pctwhite,pctblack,pctapi,pctaian,pct2prace,pcthispanic
2000,MARIER,34114,629,0.23,79692.63,95.87,,,,1.43,1.75
2000,MESKO,34114,629,0.23,79692.87,97.14,,,,,1.91
2000,MONTER,34114,629,0.23,79693.1,54.37,,,0.0,,44.2
2000,MOWELL,34114,629,0.23,79693.33,97.46,,,,,
2000,PARISIEN,34114,629,0.23,79693.57,36.57,8.43,,47.22,6.2,
2000,PIECH,34114,629,0.23,79693.8,96.82,,,0.0,1.27,1.27
2000,SHORTELL,34114,629,0.23,79694.03,98.25,,,0.0,0.79,
2000,SLECHTA,34114,629,0.23,79694.27,96.34,,0.79,,1.11,1.11
2000,STARMAN,34114,629,0.23,79694.5,96.98,,,,0.79,1.43
2000,STRASSNER,34114,629,0.23,79694.73,94.44,3.02,,,,1.11
2000,TIEMEYER,34114,629,0.23,79694.97,97.14,,,0.0,0.95,1.43
2000,TROUTNER,34114,629,0.23,79695.2,97.14,,0.0,,,1.91
2000,VANDEVEER,34114,629,0.23,79695.43,96.18,,0.79,,1.59,
2000,VOORHEIS,34114,629,0.23,79695.66,95.87,,0.79,,1.43,1.43
2000,WISS,34114,629,0.23,79695.9,92.69,2.54,,,1.11,3.02
2000,WOODHAMS,34114,629,0.23,79696.13,95.39,,,0.95,2.23,0.95
2000,BACUS,34150,628,0.23,79696.36,82.64,,7.64,,4.14,3.66
2000,BANIK,34150,628,0.23,79696.6,76.27,,19.27,,2.07,1.11
2000,BELLEAU,34150,628,0.23,79696.83,91.88,1.11,,4.3,,2.07
2000,BERNHART,34150,628,0.23,79697.06,96.34,,0.8,,0.8,1.11
2000,BONANO,34150,628,0.23,79697.29,36.31,1.59,0.8,,,60.99
2000,COOLER,34150,628,0.23,79697.53,88.06,10.03,0.0,,,0.8
2000,DOELL,34150,628,0.23,79697.76,96.5,,,,0.96,1.27
2000,FAVER,34150,628,0.23,79697.99,95.22,0.8,,,1.91,1.59
2000,FERNS,34150,628,0.23,79698.23,88.54,3.18,,,2.55,4.14
2000,FRANCESE,34150,628,0.23,79698.46,93.31,,,0.0,2.23,3.66
2000,FRANZE,34150,628,0.23,79698.69,94.43,2.71,,,0.96,1.43
2000,GASBARRO,34150,628,0.23,79698.92,97.61,,,0.0,1.43,0.8
2000,GENIS,34150,628,0.23,79699.16,57.01,2.39,,,2.07,37.42
2000,GENSON,34150,628,0.23,79699.39,89.97,2.23,2.87,0.0,2.71,2.23
2000,GIETZEN,34150,628,0.23,79699.62,95.86,,1.59,0.0,1.59,
2000,GOSSEN,34150,628,0.23,79699.86,96.82,,,0.8,1.11,0.8
2000,GOTCH,34150,628,0.23,79700.09,76.59,22.13,,,,
2000,HABERLE,34150,628,0.23,79700.32,97.61,,0.8,,1.11,
2000,HAVLICEK,34150,628,0.23,79700.55,94.75,,0.8,,2.23,1.59
2000,HELGET,34150,628,0.23,79700.79,99.36,0.0,0.0,0.0,,
2000,HENION,34150,628,0.23,79701.02,97.93,,0.8,0.0,,
2000,KALK,34150,628,0.23,79701.25,95.86,0.0,,2.23,0.8,
2000,KEVORKIAN,34150,628,0.23,79701.49,92.04,,,0.0,4.3,3.03
2000,KIESTER,34150,628,0.23,79701.72,94.11,0.0,0.96,1.43,1.11,2.39
2000,LAGACE,34150,628,0.23,79701.95,96.02,0.0,1.11,0.0,1.91,0.96
2000,LAUDERBACK,34150,628,0.23,79702.18,95.06,3.03,,0.96,0.8,
2000,LIEM,34150,628,0.23,79702.42,23.57,,69.59,,5.25,0.96
2000,LOOR,34150,628,0.23,79702.65,12.42,,1.75,,0.8,84.39
2000,MCWILLIAM,34150,628,0.23,79702.88,84.08,12.1,,0.0,,3.03
2000,MICHEALS,34150,628,0.23,79703.11,79.14,17.36,,1.11,,1.59
2000,MOAN,34150,628,0.23,79703.35,92.52,1.43,3.18,,1.43,
2000,MOEDE,34150,628,0.23,79703.58,91.72,,,3.5,1.11,2.07
2000,MOSTAFA,34150,628,0.23,79703.81,57.96,,17.2,,16.56,4.62
2000,MOTTERN,34150,628,0.23,79704.05,97.45,,,,,1.27
2000,NAITO,34150,628,0.23,79704.28,6.37,,87.42,,4.78,1.27
2000,NOFSINGER,34150,628,0.23,79704.51,97.93,,0.8,0.0,,0.8
2000,OBST,34150,628,0.23,79704.74,96.97,0.0,,,,1.59
2000,OMELIA,34150,628,0.23,79704.98,94.75,,,0.0,1.91,2.23
2000,PARRACK,34150,628,0.23,79705.21,97.29,0.0,,,0.96,1.27
2000,PIROG,34150,628,0.23,79705.44,96.5,,0.96,,1.11,1.11
2000,PIRONE,34150,628,0.23,79705.68,98.09,,,0.0,0.96,0.8
2000,PLUCINSKI,34150,628,0.23,79705.91,92.36,,,3.98,1.75,1.43
2000,RAGHAVAN,34150,628,0.23,79706.14,2.87,,93.95,0.0,3.03,
2000,REMSEN,34150,628,0.23,79706.37,95.54,1.43,0.96,,,1.27
2000,RENNERT,34150,628,0.23,79706.61,95.7,0.0,,,1.59,1.59
2000,RISEN,34150,628,0.23,79706.84,93.95,2.39,,,1.43,1.43
2000,ROBAINA,34150,628,0.23,79707.07,11.46,,,0.0,0.8,87.26
2000,RODEHEAVER,34150,628,0.23,79707.31,96.18,0.0,0.96,,,2.23
2000,SCHUERMANN,34150,628,0.23,79707.54,97.77,0.0,,0.0,,1.43
2000,SELIGA,34150,628,0.23,79707.77,96.97,,1.27,0.0,,1.11
2000,STADE,34150,628,0.23,79708.0,96.66,,,1.11,0.0,1.75
2000,STEINHILBER,34150,628,0.23,79708.24,96.02,,,0.0,1.43,2.39
2000,TEAT,34150,628,0.23,79708.47,69.43,26.91,0.0,,2.87,
2000,WARMUTH,34150,628,0.23,79708.7,94.43,0.0,,,1.59,2.71
2000,WEDIN,34150,628,0.23,79708.93,96.82,,,,1.59,0.8
2000,WIEMAN,34150,628,0.23,79709.17,95.22,,,,1.43,2.55
2000,WISNIESKI,34150,628,0.23,79709.4,96.97,0.0,,,1.75,
2000,YAHNKE,34150,628,0.23,79709.63,98.57,0.0,,0.8,0.0,
2000,YUREK,34150,628,0.23,79709.87,98.09,0.0,,,0.96,
2000,ZEMAITIS,34150,628,0.23,79710.1,97.45,,,0.0,1.59,
2000,ARTERBERRY,34210,627,0.23,79710.33,40.35,51.2,,2.87,4.15,
2000,BREAU,34210,627,0.23,79710.56,95.22,3.67,,0.0,0.8,
2000,BURELL,34210,627,0.23,79710.8,65.39,22.17,,,1.91,9.73
2000,CREPS,34210,627,0.23,79711.03,96.97,0.0,,,1.75,0.96
2000,CUCCHIARA,34210,627,0.23,79711.26,97.29,,0.0,0.0,,1.91
2000,DELOREY,34210,627,0.23,79711.49,96.49,1.28,,0.0,,1.44
2000,DIEMERT,34210,627,0.23,79711.73,94.58,,,1.44,2.07,1.59
2000,FLUTY,34210,627,0.23,79711.96,93.78,,,0.0,1.28,4.31
2000,GOURLAY,34210,627,0.23,79712.19,96.01,0.8,,,,1.91
2000,GUADIANA,34210,627,0.23,79712.42,2.87,,,,0.0,96.65
2000,GUMINA,34210,627,0.23,79712.66,95.37,0.0,,,1.91,2.07
2000,HONOR,34210,627,0.23,79712.89,42.58,50.72,,,2.07,3.51
2000,INGLETT,34210,627,0.23,79713.12,96.01,0.0,,,1.28,1.75
2000,IONESCU,34210,627,0.23,79713.35,95.69,,,0.0,2.07,1.91
2000,JANICE,34210,627,0.23,79713.59,62.2,29.35,1.28,0.96,1.28,4.94
2000,JHAVERI,34210,627,0.23,79713.82,3.99,0.0,91.23,,3.83,
2000,KEARLEY,34210,627,0.23,79714.05,95.85,,,,,2.55
2000,KOLASINSKI,34210,627,0.23,79714.28,97.29,0.0,,,1.44,
2000,KRZYZANOWSKI,34210,627,0.23,79714.51,95.85,,,0.0,1.28,2.23
2000,LAVECCHIA,34210,627,0.23,79714.75,95.22,,,0.0,1.12,3.03
2000,LUNDMARK,34210,627,0.23,79714.98,97.61,,1.12,0.0,,0.96
2000,MELICHAR,34210,627,0.23,79715.21,96.81,,,0.0,0.96,1.59
2000,MULKERN,34210,627,0.23,79715.44,97.45,,,0.0,,0.96
2000,ODONOHUE,34210,627,0.23,79715.68,96.33,,,,,2.55
2000,OSSMAN,34210,627,0.23,79715.91,94.9,1.91,,,2.23,
2000,PAYMENT,34210,627,0.23,79716.14,81.18,,,11.48,4.31,1.59
2000,PINNOW,34210,627,0.23,79716.37,94.1,,,1.75,1.44,2.39
2000,POPOFF,34210,627,0.23,79716.61,93.78,,1.28,,1.44,2.71
2000,PRUS,34210,627,0.23,79716.84,94.9,,1.28,,1.75,1.75
2000,REINOEHL,34210,627,0.23,79717.07,98.56,,,,,
2000,SALVESEN,34210,627,0.23,79717.3,98.09,0.0,0.8,0.0,,
2000,SCARLATA,34210,627,0.23,79717.54,94.42,,,0.0,0.8,3.99
2000,SCHAMP,34210,627,0.23,79717.77,96.33,,,0.8,1.75,0.8
2000,SCHOWALTER,34210,627,0.23,79718.0,98.09,,0.0,,1.12,
2000,SCINTO,34210,627,0.23,79718.23,96.01,,,0.0,1.75,1.75
2000,SEMMLER,34210,627,0.23,79718.47,96.65,,0.96,1.12,,0.96
2000,SHELINE,34210,627,0.23,79718.7,97.29,,0.0,0.96,,
2000,SIGG,34210,627,0.23,79718.93,96.97,,0.96,,,1.12
2000,SNEIDER,34210,627,0.23,79719.16,94.42,1.44,,,,2.87
2000,SOW,34210,627,0.23,79719.4,2.71,81.34,4.15,0.0,10.37,1.44
2000,TACEY,34210,627,0.23,79719.63,96.17,1.44,0.0,,,1.75
2000,TRAUGER,34210,627,0.23,79719.86,97.29,,,,,1.75
2000,VALLELY,34210,627,0.23,79720.09,96.33,0.0,,,0.96,1.59
2000,VALLS,34210,627,0.23,79720.33,39.23,1.44,,,1.44,56.78
2000,VILLARD,34210,627,0.23,79720.56,60.13,23.6,4.94,0.0,7.02,4.31
2000,WATTON,34210,627,0.23,79720.79,96.01,1.91,0.96,,,
2000,WESEMAN,34210,627,0.23,79721.02,95.37,0.0,,,2.23,1.28
2000,ZANGER,34210,627,0.23,79721.26,97.45,0.8,,0.0,0.96,
2000,ZYSK,34210,627,0.23,79721.49,97.61,0.0,,,1.75,
2000,AFFELDT,34259,626,0.23,79721.72,97.12,,,0.0,0.96,1.44
2000,AGHA,34259,626,0.23,79721.95,42.65,3.67,34.03,,18.05,
2000,AUNG,34259,626,0.23,79722.18,2.24,,90.42,,4.79,2.08
2000,AZPEITIA,34259,626,0.23,79722.42,9.42,,,0.0,0.8,89.14
2000,BELLANCA,34259,626,0.23,79722.65,96.01,0.96,,,0.96,1.28
2000,BERRIEN,34259,626,0.23,79722.88,26.84,69.17,,,2.4,1.12
2000,BLEILER,34259,626,0.23,79723.11,99.04,0.0,,,,
2000,BOEHNLEIN,34259,626,0.23,79723.34,96.17,,0.96,,1.12,1.28
2000,CARRINO,34259,626,0.23,79723.58,90.1,0.0,,,,8.47
2000,CAVAN,34259,626,0.23,79723.81,61.98,,26.2,,3.19,7.35
2000,CLINKSCALE,34259,626,0.23,79724.04,14.86,82.43,,0.0,2.56,
2000,DEFREESE,34259,626,0.23,79724.27,71.09,5.91,,10.38,10.7,
2000,EKDAHL,34259,626,0.23,79724.5,92.65,,,3.67,0.8,2.24
2000,ELLYSON,34259,626,0.23,79724.74,95.69,,,0.96,1.12,1.92
2000,FAHL,34259,626,0.23,79724.97,93.61,,,,2.08,3.19
2000,GOSLING,34259,626,0.23,79725.2,93.45,3.83,,,0.96,0.8
2000,HADI,34259,626,0.23,79725.43,42.65,7.99,28.12,0.0,19.97,1.28
2000,HAUTH,34259,626,0.23,79725.66,98.4,0.0,,,,
2000,HERRIG,34259,626,0.23,79725.9,98.08,,,1.12,,
2000,HEWARD,34259,626,0.23,79726.13,94.89,1.92,,,,1.92
2000,HULICK,34259,626,0.23,79726.36,97.28,,0.0,0.0,,1.6
2000,IHRKE,34259,626,0.23,79726.59,96.17,,0.8,,1.92,0.8
2000,KAEDING,34259,626,0.23,79726.82,94.25,,0.96,,1.92,1.92
2000,KEAGY,34259,626,0.23,79727.06,96.49,,0.8,,0.96,1.12
2000,KUNSMAN,34259,626,0.23,79727.29,96.96,0.0,,,1.44,1.12
2000,LEDYARD,34259,626,0.23,79727.52,84.82,12.62,,,,0.8
2000,LYVERS,34259,626,0.23,79727.75,91.21,6.23,,0.0,,1.76
2000,MATTINA,34259,626,0.23,79727.99,96.17,0.8,,,1.28,1.28
2000,MEHLMAN,34259,626,0.23,79728.22,97.28,,0.0,,,1.76
2000,MINNIEAR,34259,626,0.23,79728.45,95.37,,0.8,,1.44,1.76
2000,MITCHNER,34259,626,0.23,79728.68,33.71,63.58,0.0,,1.92,
2000,PANICCIA,34259,626,0.23,79728.91,94.41,,0.0,,0.8,4.63
2000,PLEVA,34259,626,0.23,79729.15,96.96,,,0.0,,2.08
2000,PRESTIDGE,34259,626,0.23,79729.38,87.06,,4.31,,3.51,2.56
2000,PULFORD,34259,626,0.23,79729.61,94.09,,,1.28,2.08,2.08
2000,QUATTRONE,34259,626,0.23,79729.84,97.28,,0.96,,0.0,1.44
2000,REICKS,34259,626,0.23,79730.07,99.04,0.0,,0.0,0.0,
2000,RIQUELME,34259,626,0.23,79730.31,9.42,,,0.0,0.8,89.46
2000,ROBLEY,34259,626,0.23,79730.54,83.23,7.35,0.96,1.44,1.28,5.75
2000,ROMBACH,34259,626,0.23,79730.77,96.65,,0.0,0.0,,2.72
2000,ROTENBERG,34259,626,0.23,79731.0,97.92,0.0,,0.0,,1.76
2000,SARWAR,34259,626,0.23,79731.23,9.9,,77.32,,11.02,0.8
2000,SEIF,34259,626,0.23,79731.47,91.69,2.56,1.44,0.0,3.19,1.12
2000,SIVERTSEN,34259,626,0.23,79731.7,92.01,,,3.35,2.24,1.28
2000,SOLTESZ,34259,626,0.23,79731.93,98.08,0.0,,0.0,,1.28
2000,SPRANG,34259,626,0.23,79732.16,96.49,,0.96,,0.8,1.28
2000,TAMBLYN,34259,626,0.23,79732.39,95.85,0.8,,,1.28,1.6
2000,WARDROP,34259,626,0.23,79732.63,96.17,,,,2.08,
2000,WASCHER,34259,626,0.23,79732.86,96.96,0.0,0.8,0.0,0.8,1.44
2000,ANGLEMYER,34308,625,0.23,79733.09,98.08,0.0,,,0.8,0.8
2000,ARMON,34308,625,0.23,79733.32,66.4,27.52,,,1.6,2.56
2000,AWBREY,34308,625,0.23,79733.55,92.48,1.6,0.96,0.96,2.56,1.44
2000,BEACHEM,34308,625,0.23,79733.79,44.8,51.52,,,2.24,
2000,BOBEK,34308,625,0.23,79734.02,96.32,0.0,,,1.12,2.08
2000,BOOTON,34308,625,0.23,79734.25,96.48,0.8,,,0.96,1.44
2000,BRIA,34308,625,0.23,79734.48,93.44,1.12,,,1.28,3.2
2000,DECRESCENZO,34308,625,0.23,79734.71,96.0,,,0.0,1.12,2.24
2000,FOGAL,34308,625,0.23,79734.94,93.76,1.76,,,0.96,2.56
2000,HEAPHY,34308,625,0.23,79735.18,94.56,,,0.0,2.56,2.56
2000,HENDY,34308,625,0.23,79735.41,69.44,22.56,,,1.76,4.16
2000,HYDRICK,34308,625,0.23,79735.64,94.72,4.32,0.0,,,
2000,KALATA,34308,625,0.23,79735.87,96.64,,0.96,,,1.44
2000,KASTL,34308,625,0.23,79736.1,96.48,,,1.12,0.8,1.12
2000,KOSEL,34308,625,0.23,79736.33,97.44,,,,,1.12
2000,KUNERT,34308,625,0.23,79736.57,96.48,,,,1.92,
2000,LAATSCH,34308,625,0.23,79736.8,98.72,,,0.0,0.8,
2000,LANPHER,34308,625,0.23,79737.03,98.4,,0.0,0.0,1.12,
2000,LOPRESTO,34308,625,0.23,79737.26,92.48,1.12,0.8,0.0,2.72,2.88
2000,LUMB,34308,625,0.23,79737.49,89.76,5.28,1.6,,,2.56
2000,MALINSKI,34308,625,0.23,79737.72,97.92,,,0.0,,1.44
2000,MAZZIE,34308,625,0.23,79737.96,95.36,,,,1.44,2.08
2000,NEUENDORF,34308,625,0.23,79738.19,98.88,,0.0,0.0,,0.8
2000,NING,34308,625,0.23,79738.42,5.76,2.08,87.84,,3.52,
2000,PINAL,34308,625,0.23,79738.65,5.76,0.96,,8.8,,83.52
2000,POMMIER,34308,625,0.23,79738.88,81.92,5.44,,,1.12,10.4
2000,SALLOUM,34308,625,0.23,79739.11,88.16,,,0.0,7.68,3.36
2000,SCRONCE,34308,625,0.23,79739.35,99.68,0.0,0.0,,0.0,
2000,SNETHEN,34308,625,0.23,79739.58,95.68,0.0,,,1.6,2.24
2000,SPENSER,34308,625,0.23,79739.81,58.72,27.52,1.44,1.6,5.6,5.12
2000,STANCLIFF,34308,625,0.23,79740.04,96.64,0.0,0.8,0.8,0.96,0.8
2000,TAYS,34308,625,0.23,79740.27,84.16,,,,0.0,14.56
2000,WEIHE,34308,625,0.23,79740.5,97.28,0.96,,,0.96,
2000,YACKEL,34308,625,0.23,79740.74,95.84,,,,,2.88
2000,ABDELRAHMAN,34342,624,0.23,79740.97,58.33,17.31,,,20.03,3.53
2000,AZIMI,34342,624,0.23,79741.2,71.15,,3.85,,22.28,1.92
2000,BIEVER,34342,624,0.23,79741.43,98.4,,,0.0,0.0,1.28
2000,BRASH,34342,624,0.23,79741.66,82.37,6.57,3.69,,4.33,
2000,CALVARIO,34342,624,0.23,79741.89,12.34,0.0,7.05,,,79.65
2000,COXON,34342,624,0.23,79742.12,91.67,4.33,,,2.24,1.12
2000,CRAIGO,34342,624,0.23,79742.35,94.71,,,,1.28,2.72
2000,CUMINGS,34342,624,0.23,79742.59,91.67,4.17,,,2.4,1.44
2000,DATE,34342,624,0.23,79742.82,47.44,11.54,33.97,,4.97,
2000,DELAINE,34342,624,0.23,79743.05,7.69,86.22,,,2.24,2.4
2000,DEVAUX,34342,624,0.23,79743.28,83.65,13.3,,,1.28,1.12
2000,DORT,34342,624,0.23,79743.51,68.59,23.72,,,6.09,1.44
2000,EGLESTON,34342,624,0.23,79743.74,88.14,6.73,,,1.28,3.21
2000,ESCHETE,34342,624,0.23,79743.97,94.71,,,2.24,1.12,1.28
2000,FANTAUZZI,34342,624,0.23,79744.21,31.41,1.76,,,1.28,64.58
2000,FEESE,34342,624,0.23,79744.44,97.44,0.0,,,,1.92
2000,FELDNER,34342,624,0.23,79744.67,98.72,0.0,,0.0,,0.96
2000,FORTINI,34342,624,0.23,79744.9,95.51,,,,1.76,1.6
2000,FRANCOM,34342,624,0.23,79745.13,92.95,,,,3.04,3.04
2000,GIACOMINI,34342,624,0.23,79745.36,96.79,,,0.0,1.44,1.6
2000,GIRDLER,34342,624,0.23,79745.59,97.28,,0.8,0.0,,1.12
2000,HALASZ,34342,624,0.23,79745.82,96.47,,0.8,,0.8,1.6
2000,HEWINS,34342,624,0.23,79746.06,79.81,15.71,0.8,,3.04,
2000,HILLIN,34342,624,0.23,79746.29,94.71,,0.8,,1.76,1.76
2000,INGLESE,34342,624,0.23,79746.52,96.47,,0.8,,0.8,1.6
2000,ISAZA,34342,624,0.23,79746.75,9.46,,0.0,0.0,,90.22
2000,KNESS,34342,624,0.23,79746.98,95.03,0.0,0.8,1.44,1.28,1.44
2000,KOZUCH,34342,624,0.23,79747.21,96.96,0.0,,,0.8,1.44
2000,LABOR,34342,624,0.23,79747.44,71.63,4.81,6.09,6.25,5.29,5.93
2000,LEWMAN,34342,624,0.23,79747.68,96.63,,,1.12,0.8,0.96
2000,LIMBRICK,34342,624,0.23,79747.91,25.32,66.83,,,3.04,4.33
2000,LINWOOD,34342,624,0.23,79748.14,22.12,68.91,,,4.65,4.01
2000,LIVERPOOL,34342,624,0.23,79748.37,4.81,89.26,,,4.17,1.12
2000,MAGAT,34342,624,0.23,79748.6,9.46,0.0,84.46,0.0,3.69,2.4
2000,NAPP,34342,624,0.23,79748.83,92.63,3.04,,,1.76,1.76
2000,OKI,34342,624,0.23,79749.06,6.89,7.53,74.52,0.0,7.85,3.21
2000,PANTALONE,34342,624,0.23,79749.29,97.28,0.0,,,,1.12
2000,PLOETZ,34342,624,0.23,79749.53,97.76,,,0.0,0.8,0.8
2000,QUINTIN,34342,624,0.23,79749.76,76.28,6.89,6.41,0.0,2.08,8.33
2000,RAMPLEY,34342,624,0.23,79749.99,96.96,,,,,1.12
2000,REIFSTECK,34342,624,0.23,79750.22,98.24,,0.0,0.0,,1.28
2000,RILLING,34342,624,0.23,79750.45,95.51,0.0,,,2.4,0.96
2000,ROSSANO,34342,624,0.23,79750.68,86.06,,,0.0,1.76,11.38
2000,SANAGUSTIN,34342,624,0.23,79750.91,9.13,,62.5,,6.73,21.31
2000,SCHAUF,34342,624,0.23,79751.14,94.71,3.21,,0.0,1.28,
2000,SCHUMPERT,34342,624,0.23,79751.38,77.4,19.39,,,0.96,2.08
2000,SOTAK,34342,624,0.23,79751.61,98.08,,,0.0,,1.12
2000,SOX,34342,624,0.23,79751.84,94.07,2.88,1.28,,0.8,
2000,SPAINHOWER,34342,624,0.23,79752.07,96.63,,0.0,0.0,,2.72
2000,STANSBERY,34342,624,0.23,79752.3,95.99,2.24,0.0,,,1.12
2000,STECKLEIN,34342,624,0.23,79752.53,96.15,,,0.0,1.28,2.24
2000,STOLBERG,34342,624,0.23,79752.76,96.47,,0.0,,1.12,1.28
2000,TESCHNER,34342,624,0.23,79753.0,95.51,,,1.6,0.8,1.12
2000,TESKA,34342,624,0.23,79753.23,97.12,0.0,1.12,,1.28,
2000,THEW,34342,624,0.23,79753.46,95.03,,1.6,,1.12,1.92
2000,TUCKETT,34342,624,0.23,79753.69,81.41,11.7,,,2.08,4.33
2000,WARTMAN,34342,624,0.23,79753.92,95.83,1.76,,,0.8,1.12
2000,ABDELAZIZ,34399,623,0.23,79754.15,55.22,10.27,2.41,0.0,27.45,4.65
2000,ACHILLES,34399,623,0.23,79754.38,92.13,2.41,1.61,0.8,2.09,0.96
2000,AMADEO,34399,623,0.23,79754.61,55.06,,5.78,,4.01,34.51
2000,BARGAR,34399,623,0.23,79754.84,95.02,,,,,2.73
2000,BENTLY,34399,623,0.23,79755.08,77.53,19.74,,,,1.61
2000,BERCHTOLD,34399,623,0.23,79755.31,97.11,,,,0.8,1.44
2000,BLASZCZYK,34399,623,0.23,79755.54,99.2,0.0,0.0,,,
2000,BOOMHOWER,34399,623,0.23,79755.77,94.22,,,1.12,1.77,2.09
2000,CAMBA,34399,623,0.23,79756.0,12.52,,49.44,,3.53,34.19
2000,CARADONNA,34399,623,0.23,79756.23,93.42,0.0,0.96,0.0,1.93,3.69
2000,CHEATUM,34399,623,0.23,79756.46,51.52,43.66,,,3.53,1.12
2000,CILLO,34399,623,0.23,79756.69,95.35,0.0,1.77,0.0,0.96,1.93
2000,COMPO,34399,623,0.23,79756.92,82.18,,,7.7,3.05,4.82
2000,DELLAVECCHIA,34399,623,0.23,79757.15,96.31,,,0.0,,2.57
2000,DILUZIO,34399,623,0.23,79757.38,97.43,0.0,,0.0,,1.77
2000,DORING,34399,623,0.23,79757.62,95.02,,0.96,,,3.21
2000,DOYEL,34399,623,0.23,79757.85,95.18,,0.96,,1.12,1.61
2000,FREEMON,34399,623,0.23,79758.08,56.02,39.97,,,2.25,1.28
2000,FURTICK,34399,623,0.23,79758.31,60.67,37.08,,,0.96,0.96
2000,GECK,34399,623,0.23,79758.54,83.63,,0.96,,0.96,14.13
2000,GEROLD,34399,623,0.23,79758.77,95.35,1.12,0.96,,1.44,
2000,GIOVANNINI,34399,623,0.23,79759.0,92.3,,,0.0,1.44,5.78
2000,HAGEMEYER,34399,623,0.23,79759.23,97.11,0.0,1.12,,1.28,
2000,HERDA,34399,623,0.23,79759.46,95.02,,,0.96,0.96,2.57
2000,HOLLINGS,34399,623,0.23,79759.69,41.09,55.06,,,2.57,0.8
2000,HOLSTROM,34399,623,0.23,79759.93,92.3,0.0,0.8,3.53,1.28,2.09
2000,JAMAR,34399,623,0.23,79760.16,55.06,40.45,1.77,0.0,1.44,1.28
2000,JEWKES,34399,623,0.23,79760.39,94.22,0.0,,1.44,,3.53
2000,JUNES,34399,623,0.23,79760.62,47.51,36.92,,2.89,,10.75
2000,KOPKO,34399,623,0.23,79760.85,96.63,,,,1.28,0.8
2000,KUNS,34399,623,0.23,79761.08,96.31,,,0.0,1.12,1.77
2000,MACIAG,34399,623,0.23,79761.31,96.63,,,0.0,1.61,1.12
2000,MCQUAIDE,34399,623,0.23,79761.54,97.91,0.0,,,,0.8
2000,MICHAUX,34399,623,0.23,79761.77,52.01,43.34,,,2.73,1.61
2000,MIRABELLI,34399,623,0.23,79762.0,97.27,0.8,,0.0,,1.44
2000,MUCKLE,34399,623,0.23,79762.23,58.59,37.72,,,1.44,2.09
2000,NEENAN,34399,623,0.23,79762.47,95.83,,0.96,,1.12,1.28
2000,NEGLIA,34399,623,0.23,79762.7,95.67,,1.28,,0.96,1.93
2000,NIENHUIS,34399,623,0.23,79762.93,94.38,,1.28,,2.73,1.44
2000,NIZNIK,34399,623,0.23,79763.16,96.31,,,0.0,1.61,1.44
2000,OGANDO,34399,623,0.23,79763.39,4.82,1.44,,,0.8,92.13
2000,OSTERHAUS,34399,623,0.23,79763.62,96.31,0.0,,1.93,,0.8
2000,PEIRSON,34399,623,0.23,79763.85,88.44,8.19,,,2.09,0.8
2000,PIECZYNSKI,34399,623,0.23,79764.08,94.86,,,1.28,1.61,1.28
2000,QUINTOS,34399,623,0.23,79764.31,7.54,,68.06,,4.82,19.1
2000,QUIRIN,34399,623,0.23,79764.54,95.67,,,0.0,,3.21
2000,RAVI,34399,623,0.23,79764.78,5.78,,91.49,0.0,2.57,
2000,SCRIBER,34399,623,0.23,79765.01,53.93,42.05,,,2.25,0.96
2000,SHERR,34399,623,0.23,79765.24,96.31,1.12,,,,1.61
2000,TEASTER,34399,623,0.23,79765.47,97.27,,,1.28,,0.8
2000,TELFAIR,34399,623,0.23,79765.7,13.64,82.34,,,2.41,1.12
2000,TIPSWORD,34399,623,0.23,79765.93,96.95,,,0.0,1.61,0.8
2000,TROIANI,34399,623,0.23,79766.16,96.79,,,0.0,1.61,1.44
2000,TWADDLE,34399,623,0.23,79766.39,96.47,0.0,,,1.61,1.12
2000,UNDERDOWN,34399,623,0.23,79766.62,91.17,5.62,,,1.93,
2000,WENCK,34399,623,0.23,79766.85,99.04,0.0,,0.0,,0.0
2000,WOODLEE,34399,623,0.23,79767.08,91.81,3.53,,0.0,3.53,
2000,YAKEL,34399,623,0.23,79767.32,96.31,0.0,,,1.44,1.28
2000,ZEINER,34399,623,0.23,79767.55,98.39,0.0,,0.0,,0.96
2000,ZULAUF,34399,623,0.23,79767.78,98.72,0.0,0.0,0.0,,
2000,ALCAIDE,34459,622,0.23,79768.01,8.04,,21.7,,0.96,68.81
2000,BENETT,34459,622,0.23,79768.24,53.54,37.78,,,2.57,4.66
2000,CONSUEGRA,34459,622,0.23,79768.47,7.23,0.0,2.09,0.0,0.8,89.87
2000,CURATOLO,34459,622,0.23,79768.7,95.5,,,0.0,1.45,2.73
2000,DALZIEL,34459,622,0.23,79768.93,94.86,,0.8,,1.45,2.25
2000,DAMASO,34459,622,0.23,79769.16,30.55,0.0,35.69,0.0,2.25,31.51
2000,FANDRICH,34459,622,0.23,79769.39,97.27,,,,0.8,0.96
2000,FISETTE,34459,622,0.23,79769.62,92.77,,,1.93,2.89,1.45
2000,GARAVAGLIA,34459,622,0.23,79769.85,97.75,0.0,0.0,,,1.61
2000,GIANINO,34459,622,0.23,79770.08,95.82,,,0.0,1.93,1.45
2000,GRACY,34459,622,0.23,79770.31,87.46,9.0,,1.13,,0.96
2000,GRETHER,34459,622,0.23,79770.54,97.11,,0.8,,0.96,0.96
2000,GUTRIDGE,34459,622,0.23,79770.77,91.32,5.63,,,0.96,1.29
