year,state,name,total_babies,primary_sex,primary_sex_ratio,per_100k_in_state
2015,US,Devora,63,F,100,1.7
2015,US,Jaela,63,F,100,1.7
2015,US,Josette,63,F,100,1.7
2015,US,Kenadi,63,F,100,1.7
2015,US,Lavinia,63,F,100,1.7
2015,US,Liesel,63,F,100,1.7
2015,US,Luci,63,F,100,1.7
2015,US,Malorie,63,F,100,1.7
2015,US,Manuela,63,F,100,1.7
2015,US,Melannie,63,F,100,1.7
2015,US,Rena,63,F,100,1.7
2015,US,Rina,63,F,100,1.7
2015,US,Rya,63,F,100,1.7
2015,US,Sury,63,F,100,1.7
2015,US,Therese,63,F,100,1.7
2015,US,Tirzah,63,F,100,1.7
2015,US,Jaziyah,63,F,88.9,1.7
2015,US,Rhiley,63,F,85.7,1.7
2015,US,Dallis,63,F,71.4,1.7
2015,US,Jalyn,63,F,68.3,1.7
2015,US,Britain,63,F,52.4,1.7
2015,US,Jasiyah,63,F,52.4,1.7
2015,US,Ambar,62,F,100,1.7
2015,US,Ameya,62,F,100,1.7
2015,US,Brynlie,62,F,100,1.7
2015,US,Catarina,62,F,100,1.7
2015,US,Citlalli,62,F,100,1.7
2015,US,Daniya,62,F,100,1.7
2015,US,Elizabella,62,F,100,1.7
2015,US,Emberlee,62,F,100,1.7
2015,US,Eviana,62,F,100,1.7
2015,US,Giulietta,62,F,100,1.7
2015,US,Haisley,62,F,100,1.7
2015,US,Jaydah,62,F,100,1.7
2015,US,Kaylei,62,F,100,1.7
2015,US,Kimberlee,62,F,100,1.7
2015,US,Landrie,62,F,100,1.7
2015,US,Lillia,62,F,100,1.7
2015,US,Lyanna,62,F,100,1.7
2015,US,Lynnlee,62,F,100,1.7
2015,US,Malaika,62,F,100,1.7
2015,US,Marlen,62,F,100,1.7
2015,US,Maycie,62,F,100,1.7
2015,US,Paetyn,62,F,100,1.7
2015,US,Sama,62,F,100,1.7
2015,US,Saraya,62,F,100,1.7
2015,US,Shaindy,62,F,100,1.7
2015,US,Vania,62,F,100,1.7
2015,US,Zahraa,62,F,100,1.7
2015,US,Avri,62,F,88.7,1.7
2015,US,Sparrow,62,F,87.1,1.7
2015,US,Raylyn,62,F,85.5,1.7
2015,US,Amoni,62,F,74.2,1.7
2015,US,Swayze,62,F,74.2,1.7
2015,US,Scottie,62,F,71,1.7
2015,US,Rooney,62,F,58.1,1.7
2015,US,Teagen,62,F,58.1,1.7
2015,US,Adaly,61,F,100,1.7
2015,US,Adira,61,F,100,1.7
2015,US,Ahuva,61,F,100,1.7
2015,US,Alise,61,F,100,1.7
2015,US,Aliyanna,61,F,100,1.7
2015,US,Alize,61,F,100,1.7
2015,US,Britany,61,F,100,1.7
2015,US,Cassia,61,F,100,1.7
2015,US,Dia,61,F,100,1.7
2015,US,Elanor,61,F,100,1.7
2015,US,Elliotte,61,F,100,1.7
2015,US,Estefani,61,F,100,1.7
2015,US,Evelynne,61,F,100,1.7
2015,US,Evy,61,F,100,1.7
2015,US,Kensi,61,F,100,1.7
2015,US,Kensleigh,61,F,100,1.7
2015,US,Khole,61,F,100,1.7
2015,US,Leeann,61,F,100,1.7
2015,US,Lindy,61,F,100,1.7
2015,US,Lora,61,F,100,1.7
2015,US,Maddyn,61,F,100,1.7
2015,US,Madelyne,61,F,100,1.7
2015,US,Madisen,61,F,100,1.7
2015,US,Maja,61,F,100,1.7
2015,US,Makynlee,61,F,100,1.7
2015,US,Michele,61,F,100,1.7
2015,US,Mirabella,61,F,100,1.7
2015,US,Nalah,61,F,100,1.7
2015,US,Nell,61,F,100,1.7
2015,US,Philippa,61,F,100,1.7
2015,US,Railynn,61,F,100,1.7
2015,US,Razan,61,F,100,1.7
2015,US,Samiah,61,F,100,1.7
2015,US,Serina,61,F,100,1.7
2015,US,Skylyn,61,F,100,1.7
2015,US,Suzanna,61,F,100,1.7
2015,US,Yessenia,61,F,100,1.7
2015,US,Zofia,61,F,100,1.7
2015,US,Ziya,61,F,88.5,1.7
2015,US,Keylin,61,F,78.7,1.7
2015,US,Alaska,60,F,100,1.6
2015,US,Alya,60,F,100,1.6
2015,US,Analiah,60,F,100,1.6
2015,US,Arsema,60,F,100,1.6
2015,US,Brailynn,60,F,100,1.6
2015,US,Christa,60,F,100,1.6
2015,US,Dinah,60,F,100,1.6
2015,US,Emorie,60,F,100,1.6
2015,US,Hanan,60,F,100,1.6
2015,US,Hiba,60,F,100,1.6
2015,US,Iqra,60,F,100,1.6
2015,US,Izabell,60,F,100,1.6
2015,US,Kambrie,60,F,100,1.6
2015,US,Kami,60,F,100,1.6
2015,US,Khloey,60,F,100,1.6
2015,US,Kitana,60,F,100,1.6
2015,US,Lavender,60,F,100,1.6
2015,US,Leyah,60,F,100,1.6
2015,US,Lizzie,60,F,100,1.6
2015,US,Maylani,60,F,100,1.6
2015,US,Natali,60,F,100,1.6
2015,US,Navaeh,60,F,100,1.6
2015,US,Roberta,60,F,100,1.6
2015,US,Safia,60,F,100,1.6
2015,US,Tatyana,60,F,100,1.6
2015,US,Verity,60,F,100,1.6
2015,US,Wednesday,60,F,100,1.6
2015,US,Winry,60,F,100,1.6
2015,US,Xenia,60,F,100,1.6
2015,US,Zamira,60,F,100,1.6
2015,US,Ezri,60,F,91.7,1.6
2015,US,Christen,60,F,56.7,1.6
2015,US,Ailin,59,F,100,1.6
2015,US,Alaura,59,F,100,1.6
2015,US,Aleida,59,F,100,1.6
2015,US,Alycia,59,F,100,1.6
2015,US,Amairany,59,F,100,1.6
2015,US,Anamaria,59,F,100,1.6
2015,US,Arina,59,F,100,1.6
2015,US,Ayra,59,F,100,1.6
2015,US,Azeneth,59,F,100,1.6
2015,US,Bellarose,59,F,100,1.6
2015,US,Brinleigh,59,F,100,1.6
2015,US,Brooklin,59,F,100,1.6
2015,US,Brystal,59,F,100,1.6
2015,US,Danya,59,F,100,1.6
2015,US,Ellah,59,F,100,1.6
2015,US,Esmae,59,F,100,1.6
2015,US,Haniya,59,F,100,1.6
2015,US,Henrietta,59,F,100,1.6
2015,US,Jackelyn,59,F,100,1.6
2015,US,Janylah,59,F,100,1.6
2015,US,Jenessa,59,F,100,1.6
2015,US,Kendyll,59,F,100,1.6
2015,US,Klarissa,59,F,100,1.6
2015,US,Lakynn,59,F,100,1.6
2015,US,Lizette,59,F,100,1.6
2015,US,Lulu,59,F,100,1.6
2015,US,Makynzie,59,F,100,1.6
2015,US,Marisela,59,F,100,1.6
2015,US,Mayzie,59,F,100,1.6
2015,US,Mckenzi,59,F,100,1.6
2015,US,Myracle,59,F,100,1.6
2015,US,Neela,59,F,100,1.6
2015,US,Nella,59,F,100,1.6
2015,US,Olga,59,F,100,1.6
2015,US,Snow,59,F,100,1.6
2015,US,Ara,59,F,83.1,1.6
2015,US,Navi,59,F,83.1,1.6
2015,US,Joni,59,F,79.7,1.6
2015,US,Rana,59,F,78,1.6
2015,US,Taegan,59,F,76.3,1.6
2015,US,Victory,59,F,76.3,1.6
2015,US,Amila,58,F,100,1.6
2015,US,Arleen,58,F,100,1.6
2015,US,Becky,58,F,100,1.6
2015,US,Berenice,58,F,100,1.6
2015,US,Cailynn,58,F,100,1.6
2015,US,Cate,58,F,100,1.6
2015,US,Chloee,58,F,100,1.6
2015,US,Cianna,58,F,100,1.6
2015,US,Corrine,58,F,100,1.6
2015,US,Delainey,58,F,100,1.6
2015,US,Delphine,58,F,100,1.6
2015,US,Deonna,58,F,100,1.6
2015,US,Divya,58,F,100,1.6
2015,US,Esmee,58,F,100,1.6
2015,US,Fabiana,58,F,100,1.6
2015,US,Ishani,58,F,100,1.6
2015,US,Jaeda,58,F,100,1.6
2015,US,Julisa,58,F,100,1.6
2015,US,Kalie,58,F,100,1.6
2015,US,Kalista,58,F,100,1.6
2015,US,Keisha,58,F,100,1.6
2015,US,Kyliee,58,F,100,1.6
2015,US,Lili,58,F,100,1.6
2015,US,Malea,58,F,100,1.6
2015,US,Markayla,58,F,100,1.6
2015,US,Miliana,58,F,100,1.6
2015,US,Nahomi,58,F,100,1.6
2015,US,Nicolle,58,F,100,1.6
2015,US,Oaklie,58,F,100,1.6
2015,US,Ofelia,58,F,100,1.6
2015,US,Rochelle,58,F,100,1.6
2015,US,Samya,58,F,100,1.6
2015,US,Sephora,58,F,100,1.6
2015,US,Silvana,58,F,100,1.6
2015,US,Avari,58,F,86.2,1.6
2015,US,Reegan,58,F,82.8,1.6
2015,US,Ziah,58,F,77.6,1.6
2015,US,Maven,58,F,75.9,1.6
2015,US,Ryen,58,F,60.3,1.6
2015,US,Sammie,58,F,58.6,1.6
2015,US,Rogue,58,F,56.9,1.6
2015,US,Praise,58,F,53.4,1.6
2015,US,Aariyah,57,F,100,1.6
2015,US,Aliannah,57,F,100,1.6
2015,US,Aulani,57,F,100,1.6
2015,US,Averee,57,F,100,1.6
2015,US,Britta,57,F,100,1.6
2015,US,Caliana,57,F,100,1.6
2015,US,Ellena,57,F,100,1.6
2015,US,Eloisa,57,F,100,1.6
2015,US,Emmah,57,F,100,1.6
2015,US,Hermione,57,F,100,1.6
2015,US,Hosanna,57,F,100,1.6
2015,US,Jahzara,57,F,100,1.6
2015,US,Jewels,57,F,100,1.6
2015,US,Joella,57,F,100,1.6
2015,US,Kaniya,57,F,100,1.6
2015,US,Kenzy,57,F,100,1.6
2015,US,Lariah,57,F,100,1.6
2015,US,Maricela,57,F,100,1.6
2015,US,Nayomi,57,F,100,1.6
2015,US,Oaklynn,57,F,100,1.6
2015,US,Shaelynn,57,F,100,1.6
2015,US,Sicily,57,F,100,1.6
2015,US,Sunshine,57,F,100,1.6
2015,US,Tierra,57,F,100,1.6
2015,US,Zena,57,F,100,1.6
2015,US,Auburn,57,F,91.2,1.6
2015,US,Diem,57,F,89.5,1.6
2015,US,Dailyn,57,F,73.7,1.6
2015,US,Michal,57,F,66.7,1.6
2015,US,Lakin,57,F,56.1,1.6
2015,US,Braylyn,57,F,50.9,1.6
2015,US,Adelyne,56,F,100,1.5
2015,US,Alaa,56,F,100,1.5
2015,US,Allana,56,F,100,1.5
2015,US,Aralyn,56,F,100,1.5
2015,US,Ashlin,56,F,100,1.5
2015,US,Bernice,56,F,100,1.5
2015,US,Brithany,56,F,100,1.5
2015,US,Cailee,56,F,100,1.5
2015,US,Callista,56,F,100,1.5
2015,US,Ciana,56,F,100,1.5
2015,US,Coralynn,56,F,100,1.5
2015,US,Daiana,56,F,100,1.5
2015,US,Ebony,56,F,100,1.5
2015,US,Ina,56,F,100,1.5
2015,US,Jaila,56,F,100,1.5
2015,US,Jalisa,56,F,100,1.5
2015,US,Kaleigha,56,F,100,1.5
2015,US,Leya,56,F,100,1.5
2015,US,Liora,56,F,100,1.5
2015,US,Simona,56,F,100,1.5
2015,US,Siobhan,56,F,100,1.5
2015,US,Skai,56,F,100,1.5
2015,US,Sena,56,F,83.9,1.5
2015,US,Bostyn,56,F,71.4,1.5
2015,US,Aislin,55,F,100,1.5
2015,US,Angelyn,55,F,100,1.5
2015,US,Anora,55,F,100,1.5
2015,US,Ayat,55,F,100,1.5
2015,US,Cheryl,55,F,100,1.5
2015,US,Chole,55,F,100,1.5
2015,US,Esha,55,F,100,1.5
2015,US,Francine,55,F,100,1.5
2015,US,Kambri,55,F,100,1.5
2015,US,Leylah,55,F,100,1.5
2015,US,Lisette,55,F,100,1.5
2015,US,Marlei,55,F,100,1.5
2015,US,Naira,55,F,100,1.5
2015,US,Novaleigh,55,F,100,1.5
2015,US,Pandora,55,F,100,1.5
2015,US,Rosaleigh,55,F,100,1.5
2015,US,Roxie,55,F,100,1.5
2015,US,Sahar,55,F,100,1.5
2015,US,Samarah,55,F,100,1.5
2015,US,Samirah,55,F,100,1.5
2015,US,Shakira,55,F,100,1.5
2015,US,Talitha,55,F,100,1.5
2015,US,Trinitee,55,F,100,1.5
2015,US,Tyanna,55,F,100,1.5
2015,US,Ziyah,55,F,100,1.5
2015,US,Zylah,55,F,100,1.5
2015,US,Aaniyah,54,F,100,1.5
2015,US,Alaiya,54,F,100,1.5
2015,US,Anessa,54,F,100,1.5
2015,US,Aubrei,54,F,100,1.5
2015,US,Brailee,54,F,100,1.5
2015,US,Breanne,54,F,100,1.5
2015,US,Emmanuelle,54,F,100,1.5
2015,US,Everlie,54,F,100,1.5
2015,US,Evey,54,F,100,1.5
2015,US,Farida,54,F,100,1.5
2015,US,Jadelyn,54,F,100,1.5
2015,US,Jakiyah,54,F,100,1.5
2015,US,Kiyomi,54,F,100,1.5
2015,US,Maisey,54,F,100,1.5
2015,US,Malika,54,F,100,1.5
2015,US,Marely,54,F,100,1.5
2015,US,Mckynlee,54,F,100,1.5
2015,US,Syeda,54,F,100,1.5
2015,US,Tasneem,54,F,100,1.5
2015,US,Zya,54,F,100,1.5
2015,US,Zyra,54,F,100,1.5
2015,US,Aylen,54,F,90.7,1.5
2015,US,Kaili,54,F,88.9,1.5
2015,US,Leigh,54,F,87,1.5
2015,US,Vale,54,F,79.6,1.5
2015,US,Amore,54,F,75.9,1.5
2015,US,Airam,54,F,72.2,1.5
2015,US,Loghan,54,F,57.4,1.5
2015,US,Adrielle,53,F,100,1.4
2015,US,Allyssa,53,F,100,1.4
2015,US,Amillia,53,F,100,1.4
2015,US,Amilya,53,F,100,1.4
2015,US,Amyrah,53,F,100,1.4
2015,US,Aniyla,53,F,100,1.4
2015,US,Anushka,53,F,100,1.4
2015,US,Aryia,53,F,100,1.4
2015,US,Ayda,53,F,100,1.4
2015,US,Brelynn,53,F,100,1.4
2015,US,Charisma,53,F,100,1.4
2015,US,Dayla,53,F,100,1.4
2015,US,Effie,53,F,100,1.4
2015,US,Elif,53,F,100,1.4
2015,US,Ellisyn,53,F,100,1.4
2015,US,Elyanna,53,F,100,1.4
2015,US,Henlee,53,F,100,1.4
2015,US,Hilary,53,F,100,1.4
2015,US,Janay,53,F,100,1.4
2015,US,Jena,53,F,100,1.4
2015,US,Jorja,53,F,100,1.4
2015,US,Jozie,53,F,100,1.4
2015,US,Kaleena,53,F,100,1.4
2015,US,Kyli,53,F,100,1.4
2015,US,Lillyanne,53,F,100,1.4
2015,US,Macee,53,F,100,1.4
2015,US,Maddilynn,53,F,100,1.4
2015,US,Makaylee,53,F,100,1.4
2015,US,Marta,53,F,100,1.4
2015,US,Mea,53,F,100,1.4
2015,US,Meira,53,F,100,1.4
2015,US,Monserrath,53,F,100,1.4
2015,US,Naliyah,53,F,100,1.4
2015,US,Raygan,53,F,100,1.4
2015,US,Reema,53,F,100,1.4
2015,US,Rosy,53,F,100,1.4
2015,US,Sayuri,53,F,100,1.4
2015,US,Shanelle,53,F,100,1.4
2015,US,Soliana,53,F,100,1.4
2015,US,Tanisha,53,F,100,1.4
2015,US,Violett,53,F,100,1.4
2015,US,Zamora,53,F,100,1.4
2015,US,Bliss,53,F,86.8,1.4
2015,US,Keilyn,53,F,84.9,1.4
2015,US,Oluwadarasimi,53,F,62.3,1.4
2015,US,Quincey,53,F,54.7,1.4
2015,US,Ahna,52,F,100,1.4
2015,US,Ailey,52,F,100,1.4
2015,US,Aiva,52,F,100,1.4
2015,US,Alexxa,52,F,100,1.4
2015,US,Alysha,52,F,100,1.4
2015,US,Analiese,52,F,100,1.4
2015,US,Azra,52,F,100,1.4
2015,US,Brecklyn,52,F,100,1.4
2015,US,Brenley,52,F,100,1.4
2015,US,Candy,52,F,100,1.4
2015,US,Caylin,52,F,100,1.4
2015,US,Darianna,52,F,100,1.4
2015,US,Dayani,52,F,100,1.4
2015,US,Delany,52,F,100,1.4
2015,US,Demetria,52,F,100,1.4
2015,US,Ellee,52,F,100,1.4
2015,US,Ellora,52,F,100,1.4
2015,US,Grayce,52,F,100,1.4
2015,US,Iyonna,52,F,100,1.4
2015,US,Janette,52,F,100,1.4
2015,US,Janney,52,F,100,1.4
2015,US,Jayci,52,F,100,1.4
2015,US,Maeleigh,52,F,100,1.4
2015,US,Makaela,52,F,100,1.4
2015,US,Maryah,52,F,100,1.4
2015,US,Mayleen,52,F,100,1.4
2015,US,Misty,52,F,100,1.4
2015,US,Monae,52,F,100,1.4
2015,US,Nada,52,F,100,1.4
2015,US,Renae,52,F,100,1.4
2015,US,Sima,52,F,100,1.4
2015,US,Vanesa,52,F,100,1.4
2015,US,Xitlaly,52,F,100,1.4
2015,US,Zada,52,F,100,1.4
2015,US,Venice,52,F,86.5,1.4
2015,US,Arlyn,52,F,84.6,1.4
2015,US,Bobbie,52,F,80.8,1.4
2015,US,Evyn,52,F,75,1.4
2015,US,Kodie,52,F,63.5,1.4
2015,US,Mica,52,F,59.6,1.4
2015,US,Hudsyn,52,F,57.7,1.4
2015,US,Lennix,52,F,55.8,1.4
2015,US,Ailee,51,F,100,1.4
2015,US,Alaynna,51,F,100,1.4
2015,US,Aline,51,F,100,1.4
2015,US,Alysa,51,F,100,1.4
2015,US,Amaiya,51,F,100,1.4
2015,US,Audri,51,F,100,1.4
2015,US,Aysha,51,F,100,1.4
2015,US,Bayla,51,F,100,1.4
2015,US,Brailey,51,F,100,1.4
2015,US,Calia,51,F,100,1.4
2015,US,Catalaya,51,F,100,1.4
2015,US,Cesia,51,F,100,1.4
2015,US,Cing,51,F,100,1.4
2015,US,Cloe,51,F,100,1.4
2015,US,Gisela,51,F,100,1.4
2015,US,Gretta,51,F,100,1.4
2015,US,Havana,51,F,100,1.4
2015,US,Jadore,51,F,100,1.4
2015,US,Jaide,51,F,100,1.4
2015,US,Joie,51,F,100,1.4
2015,US,Kalaya,51,F,100,1.4
2015,US,Kamaya,51,F,100,1.4
2015,US,Leeah,51,F,100,1.4
2015,US,Magali,51,F,100,1.4
2015,US,Mahi,51,F,100,1.4
2015,US,Minerva,51,F,100,1.4
2015,US,Paislie,51,F,100,1.4
2015,US,Rozlyn,51,F,100,1.4
2015,US,Sanjana,51,F,100,1.4
2015,US,Sianna,51,F,100,1.4
2015,US,Symone,51,F,100,1.4
2015,US,Tayah,51,F,100,1.4
2015,US,Tyla,51,F,100,1.4
2015,US,Yahaira,51,F,100,1.4
2015,US,Khalani,51,F,88.2,1.4
2015,US,Kay,51,F,84.3,1.4
2015,US,Azure,51,F,68.6,1.4
2015,US,Samari,51,F,68.6,1.4
2015,US,Phoenyx,51,F,66.7,1.4
2015,US,Kamani,51,F,58.8,1.4
2015,US,Tylar,51,F,58.8,1.4
2015,US,Asiah,51,F,54.9,1.4
2015,US,Skylan,51,F,54.9,1.4
2015,US,Aashi,50,F,100,1.4
2015,US,Alinah,50,F,100,1.4
2015,US,Ameliah,50,F,100,1.4
2015,US,Beautiful,50,F,100,1.4
2015,US,Cailin,50,F,100,1.4
2015,US,Caris,50,F,100,1.4
2015,US,Charlette,50,F,100,1.4
2015,US,Clarity,50,F,100,1.4
2015,US,Deena,50,F,100,1.4
2015,US,Dezirae,50,F,100,1.4
2015,US,Elvira,50,F,100,1.4
2015,US,Fanny,50,F,100,1.4
2015,US,Gittel,50,F,100,1.4
2015,US,Hinda,50,F,100,1.4
2015,US,Honesti,50,F,100,1.4
2015,US,Janine,50,F,100,1.4
2015,US,Josalyn,50,F,100,1.4
2015,US,Kamia,50,F,100,1.4
2015,US,Kayliana,50,F,100,1.4
2015,US,Kristy,50,F,100,1.4
2015,US,Lamiyah,50,F,100,1.4
2015,US,Landri,50,F,100,1.4
2015,US,Leandra,50,F,100,1.4
2015,US,Leiah,50,F,100,1.4
2015,US,Liara,50,F,100,1.4
2015,US,Liesl,50,F,100,1.4
2015,US,Lya,50,F,100,1.4
2015,US,Madina,50,F,100,1.4
2015,US,Mathilda,50,F,100,1.4
2015,US,Meryl,50,F,100,1.4
2015,US,Miamor,50,F,100,1.4
2015,US,Polly,50,F,100,1.4
2015,US,Primrose,50,F,100,1.4
2015,US,Roya,50,F,100,1.4
2015,US,Rozlynn,50,F,100,1.4
2015,US,Ryah,50,F,100,1.4
2015,US,Saray,50,F,100,1.4
2015,US,Serinity,50,F,100,1.4
2015,US,Tahiry,50,F,100,1.4
2015,US,Zelie,50,F,100,1.4
2015,US,Eliya,50,F,82,1.4
2015,US,Lyriq,50,F,80,1.4
2015,US,Seneca,50,F,64,1.4
2015,US,Adrina,49,F,100,1.3
2015,US,Aleina,49,F,100,1.3
2015,US,Amie,49,F,100,1.3
2015,US,Aysia,49,F,100,1.3
2015,US,Corrina,49,F,100,1.3
2015,US,Emmelyn,49,F,100,1.3
2015,US,Faiga,49,F,100,1.3
2015,US,Gwenevere,49,F,100,1.3
2015,US,Hilda,49,F,100,1.3
2015,US,Holley,49,F,100,1.3
2015,US,Honey,49,F,100,1.3
2015,US,Ivonne,49,F,100,1.3
2015,US,Jelena,49,F,100,1.3
2015,US,Kambria,49,F,100,1.3
2015,US,Katlyn,49,F,100,1.3
2015,US,Kaycie,49,F,100,1.3
2015,US,Keisy,49,F,100,1.3
2015,US,Leeanna,49,F,100,1.3
2015,US,Lisbeth,49,F,100,1.3
2015,US,Maddyson,49,F,100,1.3
2015,US,Madelin,49,F,100,1.3
2015,US,Mariama,49,F,100,1.3
2015,US,Meila,49,F,100,1.3
2015,US,Pilar,49,F,100,1.3
2015,US,Rahaf,49,F,100,1.3
2015,US,Rayah,49,F,100,1.3
2015,US,Sania,49,F,100,1.3
2015,US,Sofiya,49,F,100,1.3
2015,US,Starla,49,F,100,1.3
2015,US,Stefanie,49,F,100,1.3
2015,US,Suzette,49,F,100,1.3
2015,US,Tatianna,49,F,100,1.3
2015,US,Truly,49,F,100,1.3
2015,US,Valarie,49,F,100,1.3
2015,US,Vanna,49,F,100,1.3
2015,US,Zyanna,49,F,100,1.3
2015,US,Anari,49,F,87.8,1.3
2015,US,Kellyn,49,F,81.6,1.3
2015,US,Silver,49,F,81.6,1.3
2015,US,Senna,49,F,79.6,1.3
2015,US,Kayce,49,F,57.1,1.3
2015,US,Aisling,48,F,100,1.3
2015,US,Aleya,48,F,100,1.3
2015,US,Alizah,48,F,100,1.3
2015,US,Alysia,48,F,100,1.3
2015,US,Amaira,48,F,100,1.3
2015,US,Amberlynn,48,F,100,1.3
2015,US,Analicia,48,F,100,1.3
2015,US,Augusta,48,F,100,1.3
2015,US,Avelina,48,F,100,1.3
2015,US,Avrie,48,F,100,1.3
2015,US,Azucena,48,F,100,1.3
2015,US,Clair,48,F,100,1.3
2015,US,Coralyn,48,F,100,1.3
2015,US,Ena,48,F,100,1.3
2015,US,Fannie,48,F,100,1.3
2015,US,Gabby,48,F,100,1.3
2015,US,Hala,48,F,100,1.3
2015,US,Hayzel,48,F,100,1.3
2015,US,Henny,48,F,100,1.3
2015,US,Jalia,48,F,100,1.3
2015,US,Kareena,48,F,100,1.3
2015,US,Karisma,48,F,100,1.3
2015,US,Katya,48,F,100,1.3
2015,US,Kehlani,48,F,100,1.3
2015,US,Kenzlie,48,F,100,1.3
2015,US,Kylei,48,F,100,1.3
2015,US,Liba,48,F,100,1.3
2015,US,Lillianne,48,F,100,1.3
2015,US,Luana,48,F,100,1.3
2015,US,Madelynne,48,F,100,1.3
2015,US,Mayleigh,48,F,100,1.3
2015,US,Morrigan,48,F,100,1.3
2015,US,Naiomi,48,F,100,1.3
2015,US,Payslee,48,F,100,1.3
2015,US,Railyn,48,F,100,1.3
2015,US,Siham,48,F,100,1.3
2015,US,Talayah,48,F,100,1.3
2015,US,Tamiya,48,F,100,1.3
2015,US,Vail,48,F,100,1.3
2015,US,Zaylie,48,F,100,1.3
2015,US,Zeynep,48,F,100,1.3
2015,US,Sayler,48,F,89.6,1.3
2015,US,Bralynn,48,F,79.2,1.3
2015,US,Jacy,48,F,79.2,1.3
2015,US,Amour,48,F,75,1.3
2015,US,Aanvi,47,F,100,1.3
2015,US,Alyah,47,F,100,1.3
2015,US,Annastasia,47,F,100,1.3
2015,US,Blakeleigh,47,F,100,1.3
2015,US,Caileigh,47,F,100,1.3
2015,US,Carmyn,47,F,100,1.3
2015,US,Catelyn,47,F,100,1.3
2015,US,Delani,47,F,100,1.3
2015,US,Evette,47,F,100,1.3
2015,US,Fayth,47,F,100,1.3
2015,US,Fiorella,47,F,100,1.3
2015,US,Gala,47,F,100,1.3
2015,US,Goldy,47,F,100,1.3
2015,US,Jaylanie,47,F,100,1.3
2015,US,Kalayah,47,F,100,1.3
2015,US,Kalise,47,F,100,1.3
2015,US,Katherin,47,F,100,1.3
2015,US,Kelsea,47,F,100,1.3
2015,US,Kimberlynn,47,F,100,1.3
2015,US,Leiana,47,F,100,1.3
2015,US,Leonora,47,F,100,1.3
2015,US,Maddalyn,47,F,100,1.3
2015,US,Miangel,47,F,100,1.3
2015,US,Monika,47,F,100,1.3
2015,US,Nallely,47,F,100,1.3
2015,US,Nawal,47,F,100,1.3
2015,US,Nessa,47,F,100,1.3
2015,US,Orianna,47,F,100,1.3
2015,US,Raizel,47,F,100,1.3
2015,US,Shylah,47,F,100,1.3
2015,US,Tamera,47,F,100,1.3
2015,US,Teyana,47,F,100,1.3
2015,US,Tierney,47,F,100,1.3
2015,US,Azariyah,47,F,89.4,1.3
2015,US,Landree,47,F,89.4,1.3
2015,US,Marlyn,47,F,89.4,1.3
2015,US,Addy,47,F,87.2,1.3
2015,US,Malin,47,F,85.1,1.3
2015,US,Corrie,47,F,83,1.3
2015,US,Alix,47,F,78.7,1.3
2015,US,Ami,47,F,78.7,1.3
2015,US,Emersen,47,F,78.7,1.3
2015,US,Anh,47,F,63.8,1.3
2015,US,Rumi,47,F,57.4,1.3
2015,US,Aaliah,46,F,100,1.3
2015,US,Abbigale,46,F,100,1.3
2015,US,Adalene,46,F,100,1.3
2015,US,Addysen,46,F,100,1.3
2015,US,Adelaida,46,F,100,1.3
2015,US,Aletheia,46,F,100,1.3
2015,US,Alyssandra,46,F,100,1.3
2015,US,Alyssia,46,F,100,1.3
2015,US,Anamarie,46,F,100,1.3
2015,US,Angelika,46,F,100,1.3
2015,US,Aurielle,46,F,100,1.3
2015,US,Carolynn,46,F,100,1.3
2015,US,Chantal,46,F,100,1.3
2015,US,Christie,46,F,100,1.3
2015,US,Dagny,46,F,100,1.3
2015,US,Damya,46,F,100,1.3
2015,US,Deisy,46,F,100,1.3
2015,US,Graciella,46,F,100,1.3
2015,US,Hindy,46,F,100,1.3
2015,US,Indira,46,F,100,1.3
2015,US,Jaliah,46,F,100,1.3
2015,US,Jamilah,46,F,100,1.3
2015,US,Jenni,46,F,100,1.3
2015,US,Karime,46,F,100,1.3
2015,US,Kendalyn,46,F,100,1.3
2015,US,Kynley,46,F,100,1.3
2015,US,Laela,46,F,100,1.3
2015,US,Lariyah,46,F,100,1.3
2015,US,Maha,46,F,100,1.3
2015,US,Mai,46,F,100,1.3
2015,US,Makenzy,46,F,100,1.3
2015,US,Mayrin,46,F,100,1.3
2015,US,Mischa,46,F,100,1.3
2015,US,Neha,46,F,100,1.3
2015,US,Seren,46,F,100,1.3
2015,US,Stefania,46,F,100,1.3
2015,US,Tamya,46,F,100,1.3
2015,US,Yanet,46,F,100,1.3
2015,US,Mali,46,F,89.1,1.3
2015,US,Aryn,46,F,82.6,1.3
2015,US,Bentleigh,46,F,82.6,1.3
2015,US,Teaghan,46,F,76.1,1.3
2015,US,Akari,46,F,58.7,1.3
2015,US,Acadia,45,F,100,1.2
2015,US,Alayiah,45,F,100,1.2
2015,US,Alexys,45,F,100,1.2
2015,US,Anyah,45,F,100,1.2
2015,US,Arwa,45,F,100,1.2
2015,US,Aundrea,45,F,100,1.2
2015,US,Aziza,45,F,100,1.2
2015,US,Breasia,45,F,100,1.2
2015,US,Chyanne,45,F,100,1.2
2015,US,Eleana,45,F,100,1.2
2015,US,Golda,45,F,100,1.2
2015,US,Greenlee,45,F,100,1.2
2015,US,Jaylie,45,F,100,1.2
2015,US,Kamrynn,45,F,100,1.2
2015,US,Kateri,45,F,100,1.2
2015,US,Kayle,45,F,100,1.2
