state,year,name,sex,count,rank_within_sex,per_100k_within_sex
PA,2015,Phoenix,F,27,406,51.6
PA,2015,Royal,F,27,406,51.6
PA,2015,Alvin,M,24,406,40.5
PA,2015,Brock,M,24,406,40.5
PA,2015,Deacon,M,24,406,40.5
PA,2015,Derrick,M,24,406,40.5
PA,2015,Gunnar,M,24,406,40.5
PA,2015,Jesus,M,24,406,40.5
PA,2015,Martin,M,24,406,40.5
PA,2015,Odin,M,24,406,40.5
PA,2015,Ace,M,23,414,38.8
PA,2015,Alec,M,23,414,38.8
PA,2015,Alejandro,M,23,414,38.8
PA,2015,Ali,M,23,414,38.8
PA,2015,Bodhi,M,23,414,38.8
PA,2015,Dexter,M,23,414,38.8
PA,2015,Hassan,M,23,414,38.8
PA,2015,Hector,M,23,414,38.8
PA,2015,Iker,M,23,414,38.8
PA,2015,Kade,M,23,414,38.8
PA,2015,Omari,M,23,414,38.8
PA,2015,Pierce,M,23,414,38.8
PA,2015,Quentin,M,23,414,38.8
PA,2015,Quinton,M,23,414,38.8
PA,2015,Reese,M,23,414,38.8
PA,2015,Walter,M,23,414,38.8
PA,2015,Zachariah,M,23,414,38.8
PA,2015,Addisyn,F,26,419,49.7
PA,2015,Emmalyn,F,26,419,49.7
PA,2015,Giavanna,F,26,419,49.7
PA,2015,Greta,F,26,419,49.7
PA,2015,Kassidy,F,26,419,49.7
PA,2015,Kelly,F,26,419,49.7
PA,2015,Kora,F,26,419,49.7
PA,2015,Lilyana,F,26,419,49.7
PA,2015,Livia,F,26,419,49.7
PA,2015,Madalyn,F,26,419,49.7
PA,2015,Marissa,F,26,419,49.7
PA,2015,Miranda,F,26,419,49.7
PA,2015,Nancy,F,26,419,49.7
PA,2015,Casey,M,22,431,37.1
PA,2015,Darren,M,22,431,37.1
PA,2015,Dustin,M,22,431,37.1
PA,2015,Elam,M,22,431,37.1
PA,2015,Ellis,M,22,431,37.1
PA,2015,Julien,M,22,431,37.1
PA,2015,Kason,M,22,431,37.1
PA,2015,Lucian,M,22,431,37.1
PA,2015,Rhett,M,22,431,37.1
PA,2015,Santiago,M,22,431,37.1
PA,2015,Ty,M,22,431,37.1
PA,2015,Vincenzo,M,22,431,37.1
PA,2015,Zayne,M,22,431,37.1
PA,2015,Addyson,F,25,432,47.8
PA,2015,Alessandra,F,25,432,47.8
PA,2015,Ana,F,25,432,47.8
PA,2015,Ashlynn,F,25,432,47.8
PA,2015,Bailee,F,25,432,47.8
PA,2015,Bria,F,25,432,47.8
PA,2015,Charley,F,25,432,47.8
PA,2015,Cheyenne,F,25,432,47.8
PA,2015,Everleigh,F,25,432,47.8
PA,2015,Haven,F,25,432,47.8
PA,2015,Helena,F,25,432,47.8
PA,2015,Jacqueline,F,25,432,47.8
PA,2015,Jayda,F,25,432,47.8
PA,2015,Kadence,F,25,432,47.8
PA,2015,Kaelyn,F,25,432,47.8
PA,2015,Liberty,F,25,432,47.8
PA,2015,Lilian,F,25,432,47.8
PA,2015,Lorelei,F,25,432,47.8
PA,2015,Madilynn,F,25,432,47.8
PA,2015,Maia,F,25,432,47.8
PA,2015,Maisie,F,25,432,47.8
PA,2015,Marilyn,F,25,432,47.8
PA,2015,Miracle,F,25,432,47.8
PA,2015,Raelyn,F,25,432,47.8
PA,2015,Raven,F,25,432,47.8
PA,2015,Shelby,F,25,432,47.8
PA,2015,Stephanie,F,25,432,47.8
PA,2015,Thea,F,25,432,47.8
PA,2015,Albert,M,21,444,35.4
PA,2015,Arjun,M,21,444,35.4
PA,2015,Blaise,M,21,444,35.4
PA,2015,Daxton,M,21,444,35.4
PA,2015,Dillon,M,21,444,35.4
PA,2015,Josue,M,21,444,35.4
PA,2015,Justice,M,21,444,35.4
PA,2015,Kamden,M,21,444,35.4
PA,2015,Kian,M,21,444,35.4
PA,2015,Mohammed,M,21,444,35.4
PA,2015,Salvatore,M,21,444,35.4
PA,2015,Wade,M,21,444,35.4
PA,2015,Abram,M,20,456,33.7
PA,2015,Beckham,M,20,456,33.7
PA,2015,Darius,M,20,456,33.7
PA,2015,Elmer,M,20,456,33.7
PA,2015,Erik,M,20,456,33.7
PA,2015,Francisco,M,20,456,33.7
PA,2015,Kash,M,20,456,33.7
PA,2015,Knox,M,20,456,33.7
PA,2015,Lawson,M,20,456,33.7
PA,2015,Maximilian,M,20,456,33.7
PA,2015,Quincy,M,20,456,33.7
PA,2015,Rafael,M,20,456,33.7
PA,2015,Westin,M,20,456,33.7
PA,2015,Yasir,M,20,456,33.7
PA,2015,Alanna,F,24,460,45.9
PA,2015,Amani,F,24,460,45.9
PA,2015,Amiya,F,24,460,45.9
PA,2015,Baylee,F,24,460,45.9
PA,2015,Eve,F,24,460,45.9
PA,2015,Gracelynn,F,24,460,45.9
PA,2015,Margot,F,24,460,45.9
PA,2015,Melissa,F,24,460,45.9
PA,2015,Priscilla,F,24,460,45.9
PA,2015,Saige,F,24,460,45.9
PA,2015,Samiyah,F,24,460,45.9
PA,2015,Willa,F,24,460,45.9
PA,2015,Winter,F,24,460,45.9
PA,2015,Aarav,M,19,470,32.0
PA,2015,Benuel,M,19,470,32.0
PA,2015,Braylon,M,19,470,32.0
PA,2015,Chandler,M,19,470,32.0
PA,2015,Cristian,M,19,470,32.0
PA,2015,Dane,M,19,470,32.0
PA,2015,Heath,M,19,470,32.0
PA,2015,Jasiah,M,19,470,32.0
PA,2015,Kellen,M,19,470,32.0
PA,2015,Lance,M,19,470,32.0
PA,2015,London,M,19,470,32.0
PA,2015,Mario,M,19,470,32.0
PA,2015,Maurice,M,19,470,32.0
PA,2015,Mohammad,M,19,470,32.0
PA,2015,Otto,M,19,470,32.0
PA,2015,Raphael,M,19,470,32.0
PA,2015,Vihaan,M,19,470,32.0
PA,2015,Abby,F,23,473,44.0
PA,2015,Alaia,F,23,473,44.0
PA,2015,Anne,F,23,473,44.0
PA,2015,Anya,F,23,473,44.0
PA,2015,Aubriella,F,23,473,44.0
PA,2015,Braelynn,F,23,473,44.0
PA,2015,Carolyn,F,23,473,44.0
PA,2015,Christina,F,23,473,44.0
PA,2015,Coraline,F,23,473,44.0
PA,2015,Corinne,F,23,473,44.0
PA,2015,Evie,F,23,473,44.0
PA,2015,Freya,F,23,473,44.0
PA,2015,Jessa,F,23,473,44.0
PA,2015,Journee,F,23,473,44.0
PA,2015,Joy,F,23,473,44.0
PA,2015,Julie,F,23,473,44.0
PA,2015,Karina,F,23,473,44.0
PA,2015,Kate,F,23,473,44.0
PA,2015,Kiara,F,23,473,44.0
PA,2015,Lainey,F,23,473,44.0
PA,2015,Lilith,F,23,473,44.0
PA,2015,Luciana,F,23,473,44.0
PA,2015,Madisyn,F,23,473,44.0
PA,2015,Mariana,F,23,473,44.0
PA,2015,Marie,F,23,473,44.0
PA,2015,Vienna,F,23,473,44.0
PA,2015,Carl,M,18,487,30.4
PA,2015,Colten,M,18,487,30.4
PA,2015,Cory,M,18,487,30.4
PA,2015,Frederick,M,18,487,30.4
PA,2015,Harry,M,18,487,30.4
PA,2015,Jaylen,M,18,487,30.4
PA,2015,Keaton,M,18,487,30.4
PA,2015,Khalil,M,18,487,30.4
PA,2015,Layne,M,18,487,30.4
PA,2015,Lee,M,18,487,30.4
PA,2015,Luciano,M,18,487,30.4
PA,2015,Manuel,M,18,487,30.4
PA,2015,Rayan,M,18,487,30.4
PA,2015,Royal,M,18,487,30.4
PA,2015,Sylas,M,18,487,30.4
PA,2015,Talon,M,18,487,30.4
PA,2015,Wayne,M,18,487,30.4
PA,2015,Yusuf,M,18,487,30.4
PA,2015,Aniya,F,22,499,42.1
PA,2015,Arielle,F,22,499,42.1
PA,2015,Aviana,F,22,499,42.1
PA,2015,Caitlyn,F,22,499,42.1
PA,2015,Catalina,F,22,499,42.1
PA,2015,Colette,F,22,499,42.1
PA,2015,Daniella,F,22,499,42.1
PA,2015,Harlow,F,22,499,42.1
PA,2015,Kaydence,F,22,499,42.1
PA,2015,Kenley,F,22,499,42.1
PA,2015,Mara,F,22,499,42.1
PA,2015,Mckinley,F,22,499,42.1
PA,2015,Alexis,M,17,505,28.7
PA,2015,Amare,M,17,505,28.7
PA,2015,Arlo,M,17,505,28.7
PA,2015,Braydon,M,17,505,28.7
PA,2015,Brodie,M,17,505,28.7
PA,2015,Camdyn,M,17,505,28.7
PA,2015,Cesar,M,17,505,28.7
PA,2015,Dax,M,17,505,28.7
PA,2015,Dorian,M,17,505,28.7
PA,2015,Emilio,M,17,505,28.7
PA,2015,Finnley,M,17,505,28.7
PA,2015,Gael,M,17,505,28.7
PA,2015,Hendrix,M,17,505,28.7
PA,2015,Jalen,M,17,505,28.7
PA,2015,Leroy,M,17,505,28.7
PA,2015,Maison,M,17,505,28.7
PA,2015,Mitchell,M,17,505,28.7
PA,2015,Mohamed,M,17,505,28.7
PA,2015,Musa,M,17,505,28.7
PA,2015,Noel,M,17,505,28.7
PA,2015,Roland,M,17,505,28.7
PA,2015,Rowen,M,17,505,28.7
PA,2015,Sage,M,17,505,28.7
PA,2015,Toby,M,17,505,28.7
PA,2015,Aisha,F,21,511,40.2
PA,2015,Alani,F,21,511,40.2
PA,2015,Alaya,F,21,511,40.2
PA,2015,Aminah,F,21,511,40.2
PA,2015,Anaya,F,21,511,40.2
PA,2015,Ariah,F,21,511,40.2
PA,2015,Briana,F,21,511,40.2
PA,2015,Carter,F,21,511,40.2
PA,2015,Charleigh,F,21,511,40.2
PA,2015,Fannie,F,21,511,40.2
PA,2015,Frances,F,21,511,40.2
PA,2015,Justice,F,21,511,40.2
PA,2015,Lillianna,F,21,511,40.2
PA,2015,Lorelai,F,21,511,40.2
PA,2015,Rory,F,21,511,40.2
PA,2015,Aliza,F,20,526,38.3
PA,2015,Annabel,F,20,526,38.3
PA,2015,Aspen,F,20,526,38.3
PA,2015,Brenna,F,20,526,38.3
PA,2015,Cataleya,F,20,526,38.3
PA,2015,Celia,F,20,526,38.3
PA,2015,Ciara,F,20,526,38.3
PA,2015,Emersyn,F,20,526,38.3
PA,2015,Emilie,F,20,526,38.3
PA,2015,Jaelynn,F,20,526,38.3
PA,2015,Janiyah,F,20,526,38.3
PA,2015,Kendra,F,20,526,38.3
PA,2015,Leona,F,20,526,38.3
PA,2015,Marlee,F,20,526,38.3
PA,2015,Maryam,F,20,526,38.3
PA,2015,Rayna,F,20,526,38.3
PA,2015,River,F,20,526,38.3
PA,2015,Susan,F,20,526,38.3
PA,2015,Tori,F,20,526,38.3
PA,2015,Virginia,F,20,526,38.3
PA,2015,Ahmed,M,16,529,27.0
PA,2015,Augustus,M,16,529,27.0
PA,2015,Blaze,M,16,529,27.0
PA,2015,Byron,M,16,529,27.0
PA,2015,Hamza,M,16,529,27.0
PA,2015,Hezekiah,M,16,529,27.0
PA,2015,Jaxton,M,16,529,27.0
PA,2015,Jett,M,16,529,27.0
PA,2015,Kasen,M,16,529,27.0
PA,2015,Layton,M,16,529,27.0
PA,2015,Lennox,M,16,529,27.0
PA,2015,Mahlon,M,16,529,27.0
PA,2015,Nathanael,M,16,529,27.0
PA,2015,Oakley,M,16,529,27.0
PA,2015,Royce,M,16,529,27.0
PA,2015,Shaun,M,16,529,27.0
PA,2015,Sterling,M,16,529,27.0
PA,2015,Tate,M,16,529,27.0
PA,2015,Taylor,M,16,529,27.0
PA,2015,Tyrone,M,16,529,27.0
PA,2015,Zayn,M,16,529,27.0
PA,2015,Alison,F,19,546,36.3
PA,2015,Allyson,F,19,546,36.3
PA,2015,Amari,F,19,546,36.3
PA,2015,Avah,F,19,546,36.3
PA,2015,Blair,F,19,546,36.3
PA,2015,Daniela,F,19,546,36.3
PA,2015,Emilee,F,19,546,36.3
PA,2015,Fatima,F,19,546,36.3
PA,2015,Giselle,F,19,546,36.3
PA,2015,Gloria,F,19,546,36.3
PA,2015,Ivory,F,19,546,36.3
PA,2015,Jaylah,F,19,546,36.3
PA,2015,Johanna,F,19,546,36.3
PA,2015,Jolene,F,19,546,36.3
PA,2015,Kenna,F,19,546,36.3
PA,2015,Kristina,F,19,546,36.3
PA,2015,Laney,F,19,546,36.3
PA,2015,Leanna,F,19,546,36.3
PA,2015,Lennon,F,19,546,36.3
PA,2015,Lilianna,F,19,546,36.3
PA,2015,Matilda,F,19,546,36.3
PA,2015,Mercedes,F,19,546,36.3
PA,2015,Milani,F,19,546,36.3
PA,2015,Mira,F,19,546,36.3
PA,2015,Mollie,F,19,546,36.3
PA,2015,Monroe,F,19,546,36.3
PA,2015,Myah,F,19,546,36.3
PA,2015,Myra,F,19,546,36.3
PA,2015,Sarai,F,19,546,36.3
PA,2015,Ximena,F,19,546,36.3
PA,2015,Zaniyah,F,19,546,36.3
PA,2015,Adriel,M,15,550,25.3
PA,2015,Alijah,M,15,550,25.3
PA,2015,Atlas,M,15,550,25.3
PA,2015,Blaine,M,15,550,25.3
PA,2015,Brentley,M,15,550,25.3
PA,2015,Brett,M,15,550,25.3
PA,2015,Camren,M,15,550,25.3
PA,2015,Camron,M,15,550,25.3
PA,2015,Cason,M,15,550,25.3
PA,2015,Chad,M,15,550,25.3
PA,2015,Clay,M,15,550,25.3
PA,2015,Coen,M,15,550,25.3
PA,2015,Curtis,M,15,550,25.3
PA,2015,Darian,M,15,550,25.3
PA,2015,Dominik,M,15,550,25.3
PA,2015,Flynn,M,15,550,25.3
PA,2015,Forrest,M,15,550,25.3
PA,2015,Harper,M,15,550,25.3
PA,2015,Isa,M,15,550,25.3
PA,2015,Jayvion,M,15,550,25.3
PA,2015,Kayson,M,15,550,25.3
PA,2015,Lachlan,M,15,550,25.3
PA,2015,Lamar,M,15,550,25.3
PA,2015,Lochlan,M,15,550,25.3
PA,2015,Milan,M,15,550,25.3
PA,2015,Nickolas,M,15,550,25.3
PA,2015,Rodney,M,15,550,25.3
PA,2015,Seamus,M,15,550,25.3
PA,2015,Teagan,M,15,550,25.3
PA,2015,Thaddeus,M,15,550,25.3
PA,2015,Thiago,M,15,550,25.3
PA,2015,Vaughn,M,15,550,25.3
PA,2015,Wilson,M,15,550,25.3
PA,2015,Zeke,M,15,550,25.3
PA,2015,Alayah,F,18,577,34.4
PA,2015,Alena,F,18,577,34.4
PA,2015,Barbie,F,18,577,34.4
PA,2015,Beatrice,F,18,577,34.4
PA,2015,Bristol,F,18,577,34.4
PA,2015,Bryn,F,18,577,34.4
PA,2015,Elsa,F,18,577,34.4
PA,2015,Karlee,F,18,577,34.4
PA,2015,Kyra,F,18,577,34.4
PA,2015,Liana,F,18,577,34.4
PA,2015,Malaya,F,18,577,34.4
PA,2015,Monica,F,18,577,34.4
PA,2015,Raquel,F,18,577,34.4
PA,2015,Siena,F,18,577,34.4
PA,2015,Simone,F,18,577,34.4
PA,2015,Whitney,F,18,577,34.4
PA,2015,Wynter,F,18,577,34.4
PA,2015,Zahra,F,18,577,34.4
PA,2015,Alden,M,14,584,23.6
PA,2015,Ayan,M,14,584,23.6
PA,2015,Callum,M,14,584,23.6
PA,2015,Cassius,M,14,584,23.6
PA,2015,Domenic,M,14,584,23.6
PA,2015,Douglas,M,14,584,23.6
PA,2015,Dwayne,M,14,584,23.6
PA,2015,Emery,M,14,584,23.6
PA,2015,Jadon,M,14,584,23.6
PA,2015,Jerry,M,14,584,23.6
PA,2015,Johan,M,14,584,23.6
PA,2015,Kristopher,M,14,584,23.6
PA,2015,Kymani,M,14,584,23.6
PA,2015,Madden,M,14,584,23.6
PA,2015,Makai,M,14,584,23.6
PA,2015,Malakai,M,14,584,23.6
PA,2015,Marcel,M,14,584,23.6
PA,2015,Mathew,M,14,584,23.6
PA,2015,Maxim,M,14,584,23.6
PA,2015,Morgan,M,14,584,23.6
PA,2015,Nelson,M,14,584,23.6
PA,2015,Nikolai,M,14,584,23.6
PA,2015,Quintin,M,14,584,23.6
PA,2015,Reece,M,14,584,23.6
PA,2015,Roberto,M,14,584,23.6
PA,2015,Romeo,M,14,584,23.6
PA,2015,Ronin,M,14,584,23.6
PA,2015,Semaj,M,14,584,23.6
PA,2015,Syncere,M,14,584,23.6
PA,2015,Zechariah,M,14,584,23.6
PA,2015,Aleena,F,17,595,32.5
PA,2015,Alicia,F,17,595,32.5
PA,2015,Alisha,F,17,595,32.5
PA,2015,Annika,F,17,595,32.5
PA,2015,April,F,17,595,32.5
PA,2015,Bethany,F,17,595,32.5
PA,2015,Brylee,F,17,595,32.5
PA,2015,Chanel,F,17,595,32.5
PA,2015,Charli,F,17,595,32.5
PA,2015,Diana,F,17,595,32.5
PA,2015,Elianna,F,17,595,32.5
PA,2015,Esme,F,17,595,32.5
PA,2015,Estella,F,17,595,32.5
PA,2015,Giovanna,F,17,595,32.5
PA,2015,Hanna,F,17,595,32.5
PA,2015,Hattie,F,17,595,32.5
PA,2015,Helen,F,17,595,32.5
PA,2015,Jamie,F,17,595,32.5
PA,2015,Janelle,F,17,595,32.5
PA,2015,Juniper,F,17,595,32.5
PA,2015,Karlie,F,17,595,32.5
PA,2015,Laurel,F,17,595,32.5
PA,2015,Mabel,F,17,595,32.5
PA,2015,Magnolia,F,17,595,32.5
PA,2015,Marian,F,17,595,32.5
PA,2015,Milana,F,17,595,32.5
PA,2015,Ryann,F,17,595,32.5
PA,2015,Sanaa,F,17,595,32.5
PA,2015,Saylor,F,17,595,32.5
PA,2015,Sky,F,17,595,32.5
PA,2015,Tenley,F,17,595,32.5
PA,2015,Zariah,F,17,595,32.5
PA,2015,Abdullah,M,13,614,21.9
PA,2015,Adrien,M,13,614,21.9
PA,2015,Ayaan,M,13,614,21.9
PA,2015,Braeden,M,13,614,21.9
PA,2015,Branson,M,13,614,21.9
PA,2015,Brendon,M,13,614,21.9
PA,2015,Cael,M,13,614,21.9
PA,2015,Carmelo,M,13,614,21.9
PA,2015,Castiel,M,13,614,21.9
PA,2015,Chace,M,13,614,21.9
PA,2015,Craig,M,13,614,21.9
PA,2015,Emmet,M,13,614,21.9
PA,2015,Emmitt,M,13,614,21.9
PA,2015,Jakob,M,13,614,21.9
PA,2015,Jorge,M,13,614,21.9
PA,2015,Kody,M,13,614,21.9
PA,2015,Krish,M,13,614,21.9
PA,2015,Lawrence,M,13,614,21.9
PA,2015,Lennon,M,13,614,21.9
PA,2015,Leonard,M,13,614,21.9
PA,2015,Mervin,M,13,614,21.9
PA,2015,Nikolas,M,13,614,21.9
PA,2015,Nixon,M,13,614,21.9
PA,2015,Roy,M,13,614,21.9
PA,2015,Ruben,M,13,614,21.9
PA,2015,Saleem,M,13,614,21.9
PA,2015,Sheldon,M,13,614,21.9
PA,2015,Stanley,M,13,614,21.9
PA,2015,Tripp,M,13,614,21.9
PA,2015,Uriah,M,13,614,21.9
PA,2015,Vance,M,13,614,21.9
PA,2015,Winston,M,13,614,21.9
PA,2015,Zavier,M,13,614,21.9
PA,2015,Aliya,F,16,627,30.6
PA,2015,Ariyah,F,16,627,30.6
PA,2015,Asiyah,F,16,627,30.6
PA,2015,Audriana,F,16,627,30.6
PA,2015,Audrina,F,16,627,30.6
PA,2015,Avalynn,F,16,627,30.6
PA,2015,Averi,F,16,627,30.6
PA,2015,Azalea,F,16,627,30.6
PA,2015,Breanna,F,16,627,30.6
PA,2015,Briar,F,16,627,30.6
PA,2015,Casey,F,16,627,30.6
PA,2015,Caylee,F,16,627,30.6
PA,2015,Cordelia,F,16,627,30.6
PA,2015,Emani,F,16,627,30.6
PA,2015,Emelia,F,16,627,30.6
PA,2015,Giada,F,16,627,30.6
PA,2015,Giana,F,16,627,30.6
PA,2015,Henley,F,16,627,30.6
PA,2015,India,F,16,627,30.6
PA,2015,Jaelyn,F,16,627,30.6
PA,2015,Jemma,F,16,627,30.6
PA,2015,Jocelynn,F,16,627,30.6
PA,2015,Joelle,F,16,627,30.6
PA,2015,Kailyn,F,16,627,30.6
PA,2015,Kaliyah,F,16,627,30.6
PA,2015,Kamila,F,16,627,30.6
PA,2015,Karen,F,16,627,30.6
PA,2015,Lara,F,16,627,30.6
PA,2015,Lauryn,F,16,627,30.6
PA,2015,Lilyanna,F,16,627,30.6
PA,2015,Lylah,F,16,627,30.6
PA,2015,Mikaela,F,16,627,30.6
PA,2015,Paityn,F,16,627,30.6
PA,2015,Pearl,F,16,627,30.6
PA,2015,Regina,F,16,627,30.6
PA,2015,Remi,F,16,627,30.6
PA,2015,Sasha,F,16,627,30.6
PA,2015,Susie,F,16,627,30.6
PA,2015,Tabitha,F,16,627,30.6
PA,2015,Tatum,F,16,627,30.6
PA,2015,Aarush,M,12,647,20.2
PA,2015,Aayan,M,12,647,20.2
PA,2015,Adonis,M,12,647,20.2
PA,2015,Ameer,M,12,647,20.2
PA,2015,Bo,M,12,647,20.2
PA,2015,Brantlee,M,12,647,20.2
PA,2015,Brecken,M,12,647,20.2
PA,2015,Brent,M,12,647,20.2
PA,2015,Brice,M,12,647,20.2
PA,2015,Bronson,M,12,647,20.2
PA,2015,Conrad,M,12,647,20.2
PA,2015,Cruz,M,12,647,20.2
PA,2015,Davis,M,12,647,20.2
PA,2015,Drake,M,12,647,20.2
PA,2015,Edgar,M,12,647,20.2
PA,2015,Enoch,M,12,647,20.2
PA,2015,Ephraim,M,12,647,20.2
PA,2015,Ezequiel,M,12,647,20.2
PA,2015,Gerald,M,12,647,20.2
PA,2015,Graeme,M,12,647,20.2
PA,2015,Harley,M,12,647,20.2
PA,2015,Hoyt,M,12,647,20.2
PA,2015,Ishmael,M,12,647,20.2
PA,2015,Ismael,M,12,647,20.2
PA,2015,Jamal,M,12,647,20.2
PA,2015,Joaquin,M,12,647,20.2
PA,2015,Jordy,M,12,647,20.2
PA,2015,Jovani,M,12,647,20.2
PA,2015,Julio,M,12,647,20.2
PA,2015,Kareem,M,12,647,20.2
PA,2015,Kobe,M,12,647,20.2
PA,2015,Kole,M,12,647,20.2
PA,2015,Korbin,M,12,647,20.2
PA,2015,Larry,M,12,647,20.2
PA,2015,Leonidas,M,12,647,20.2
PA,2015,Lester,M,12,647,20.2
PA,2015,Lewis,M,12,647,20.2
PA,2015,Markus,M,12,647,20.2
PA,2015,Matthias,M,12,647,20.2
PA,2015,Munir,M,12,647,20.2
PA,2015,Pedro,M,12,647,20.2
PA,2015,Princeton,M,12,647,20.2
PA,2015,Raiden,M,12,647,20.2
PA,2015,Randy,M,12,647,20.2
PA,2015,Remy,M,12,647,20.2
PA,2015,Ricky,M,12,647,20.2
PA,2015,Tommy,M,12,647,20.2
PA,2015,Tony,M,12,647,20.2
PA,2015,Tristen,M,12,647,20.2
PA,2015,Tymir,M,12,647,20.2
PA,2015,Zahir,M,12,647,20.2
PA,2015,Zaid,M,12,647,20.2
PA,2015,Zaire,M,12,647,20.2
PA,2015,Zayd,M,12,647,20.2
PA,2015,Abrielle,F,15,667,28.7
PA,2015,Adele,F,15,667,28.7
PA,2015,Alannah,F,15,667,28.7
PA,2015,Alyvia,F,15,667,28.7
PA,2015,Anika,F,15,667,28.7
PA,2015,Ari,F,15,667,28.7
PA,2015,Armani,F,15,667,28.7
PA,2015,Aubrianna,F,15,667,28.7
PA,2015,Aurelia,F,15,667,28.7
PA,2015,Caitlin,F,15,667,28.7
PA,2015,Camilla,F,15,667,28.7
PA,2015,Dallas,F,15,667,28.7
PA,2015,Devon,F,15,667,28.7
PA,2015,Egypt,F,15,667,28.7
PA,2015,Elaine,F,15,667,28.7
PA,2015,Ellianna,F,15,667,28.7
PA,2015,Estelle,F,15,667,28.7
PA,2015,Farrah,F,15,667,28.7
PA,2015,Hunter,F,15,667,28.7
PA,2015,Jazmine,F,15,667,28.7
PA,2015,Jennah,F,15,667,28.7
PA,2015,Julianne,F,15,667,28.7
PA,2015,Kaylie,F,15,667,28.7
PA,2015,Laniyah,F,15,667,28.7
PA,2015,Leighton,F,15,667,28.7
PA,2015,Lina,F,15,667,28.7
PA,2015,Loretta,F,15,667,28.7
PA,2015,Louisa,F,15,667,28.7
PA,2015,Lyra,F,15,667,28.7
PA,2015,Marjorie,F,15,667,28.7
PA,2015,Meilani,F,15,667,28.7
PA,2015,Melina,F,15,667,28.7
PA,2015,Mylah,F,15,667,28.7
PA,2015,Nayeli,F,15,667,28.7
PA,2015,Regan,F,15,667,28.7
PA,2015,Rosemary,F,15,667,28.7
PA,2015,Susanna,F,15,667,28.7
PA,2015,Sutton,F,15,667,28.7
PA,2015,Teresa,F,15,667,28.7
PA,2015,Theresa,F,15,667,28.7
PA,2015,Viviana,F,15,667,28.7
PA,2015,Andres,M,11,701,18.6
PA,2015,Ben,M,11,701,18.6
PA,2015,Callan,M,11,701,18.6
PA,2015,Carmine,M,11,701,18.6
PA,2015,Case,M,11,701,18.6
PA,2015,Chris,M,11,701,18.6
PA,2015,Darnell,M,11,701,18.6
PA,2015,Darryl,M,11,701,18.6
PA,2015,Dash,M,11,701,18.6
PA,2015,Ervin,M,11,701,18.6
PA,2015,Eugene,M,11,701,18.6
PA,2015,Franco,M,11,701,18.6
PA,2015,Geno,M,11,701,18.6
PA,2015,Gino,M,11,701,18.6
PA,2015,Gionni,M,11,701,18.6
PA,2015,Harold,M,11,701,18.6
PA,2015,Hayes,M,11,701,18.6
PA,2015,Jacoby,M,11,701,18.6
PA,2015,Jariel,M,11,701,18.6
PA,2015,Jasir,M,11,701,18.6
PA,2015,Javon,M,11,701,18.6
PA,2015,Jaxen,M,11,701,18.6
PA,2015,Jethro,M,11,701,18.6
PA,2015,Judson,M,11,701,18.6
PA,2015,Justus,M,11,701,18.6
PA,2015,Kamryn,M,11,701,18.6
PA,2015,Kolten,M,11,701,18.6
PA,2015,Kristian,M,11,701,18.6
PA,2015,Lyndon,M,11,701,18.6
PA,2015,Lyric,M,11,701,18.6
PA,2015,Marcos,M,11,701,18.6
PA,2015,Marlin,M,11,701,18.6
PA,2015,Maximiliano,M,11,701,18.6
PA,2015,Reyansh,M,11,701,18.6
PA,2015,Sergio,M,11,701,18.6
PA,2015,Skylar,M,11,701,18.6
PA,2015,Soren,M,11,701,18.6
PA,2015,Terrance,M,11,701,18.6
PA,2015,Tyree,M,11,701,18.6
PA,2015,Van,M,11,701,18.6
PA,2015,Xzavier,M,11,701,18.6
PA,2015,Zackary,M,11,701,18.6
PA,2015,Aliana,F,14,708,26.8
PA,2015,Alma,F,14,708,26.8
PA,2015,Angelica,F,14,708,26.8
PA,2015,Ariya,F,14,708,26.8
PA,2015,Beatrix,F,14,708,26.8
PA,2015,Braylee,F,14,708,26.8
PA,2015,Brittany,F,14,708,26.8
PA,2015,Carina,F,14,708,26.8
PA,2015,Courtney,F,14,708,26.8
PA,2015,Emmalynn,F,14,708,26.8
PA,2015,Emmeline,F,14,708,26.8
PA,2015,Erica,F,14,708,26.8
PA,2015,Faye,F,14,708,26.8
PA,2015,Hadassah,F,14,708,26.8
PA,2015,Hailee,F,14,708,26.8
PA,2015,Harleigh,F,14,708,26.8
PA,2015,Holly,F,14,708,26.8
PA,2015,Jaylee,F,14,708,26.8
PA,2015,Jaylynn,F,14,708,26.8
PA,2015,Jazlyn,F,14,708,26.8
PA,2015,Kaia,F,14,708,26.8
PA,2015,Karter,F,14,708,26.8
PA,2015,Kayden,F,14,708,26.8
PA,2015,Kendyl,F,14,708,26.8
PA,2015,Kensley,F,14,708,26.8
PA,2015,Lennox,F,14,708,26.8
PA,2015,Lindsay,F,14,708,26.8
PA,2015,Malani,F,14,708,26.8
PA,2015,Milena,F,14,708,26.8
PA,2015,Mina,F,14,708,26.8
PA,2015,Nala,F,14,708,26.8
PA,2015,Rayne,F,14,708,26.8
PA,2015,Rosanna,F,14,708,26.8
PA,2015,Samara,F,14,708,26.8
PA,2015,Scarlette,F,14,708,26.8
PA,2015,Shiloh,F,14,708,26.8
PA,2015,Suhaylah,F,14,708,26.8
PA,2015,Taryn,F,14,708,26.8
PA,2015,Tiana,F,14,708,26.8
PA,2015,Veda,F,14,708,26.8
