ID,Hashtag
248928934283059200,wbzdebate
248928747674271744,bluntamendment
248928747674271744,readyourbill
248928747674271744,wbzdebate
248927425474465792,wbzdebate
248926443646631937,scottbrownmath
248926443646631937,wbzdebate
248925130892402688,wbzdebate
248924798644805632,scottbrownmath
248924798644805632,wbzdebate
248924545258504192,wbzdebate
248923072185384960,wbzdebate
248922623654912000,scottbrownmath
248922623654912000,wbzdebate
248921972954767360,wbzdebate
248921000635412481,wbzdebate
248919262671015938,wbzdebate
248914413933981697,wbzdebate
248907264159784960,wbzdebate
248905044022423552,wbzdebate
248904090225106946,wbzdebate
248903796560896001,wbzdebate
248896222377693184,wbzdebate
248853480276623360,masen
248840730439712769,wbzdebate
248813559063142400,wbzdebate
248472549057503233,masen
248226456432431104,masen
247430369681477634,masen
247430369681477634,mapoli
247041553934213120,masen
247041553934213120,mapoli
246986937804664832,masen
246986874688774145,masen
246979947200122881,masen
246369113893658624,masen
246368253289566208,masen
246328363919224834,masen
246267516811350016,masen
246054719099924480,masen
245948120532402177,masen
245253578413989889,masen
245240561693495296,dnc2012
245240561693495296,masen
244540338537119744,masen
244540338537119744,mapoli
244520000684175360,masen
244483468237619200,masen
244483468237619200,mapoli
244452258245386240,masen
244452258245386240,mapoli
244074110513201154,masen
243907503862214656,dnc2012
243907503862214656,masen
243870173365424128,masen
243867381452115968,dnc2012
243867381452115968,masen
243795409833701376,masen
243761100590567424,masen
243761100590567424,mapoli
243540071679131649,dnc2012
243540071679131649,masen
243536873434251266,dnc2012
243536873434251266,masen
243536464288288768,dnc2012
243536464288288768,masen
243536233844850688,dnc2012
243536233844850688,masen
243536017318105088,dnc2012
243536017318105088,masen
243535536042684416,dnc2012
243535297957203968,dnc2012
243535297957203968,masen
243535102070632448,dnc2012
243535102070632448,masen
243535025591681024,dnc2012
243535025591681024,masen
243534704073113600,dnc2012
243534704073113600,masen
243534392578932736,dnc2012
243534392578932736,mason
243534033433292800,dnc2012
243534033433292800,masen
243533266618036224,dnc2012
243533266618036224,masen
243533038976393217,dnc2012
243533038976393217,masen
243527355610591232,dnc2012
243527355610591232,masen
243499618309124098,dnc2012
243425072172396544,dnc2012
243425072172396544,masen
243415915209846784,dnc2012
243185318935797760,dnc2012
243185318935797760,masen
243165874788368384,dnc2012
243011216929333248,masen
243011216929333248,dnc2012
242947952287571968,dnc2012
242947952287571968,masen
242946707573313536,dnc2012
242946707573313536,masen
242939864297918464,masen
242939864297918464,dnc2012
242663585082400768,masen
242663585082400768,mapoli
242635702062424065,masen
242635702062424065,mapoli
241377422598107138,obama2012
241302124506533888,masen
241302124506533888,mapoli
241294566798536706,masen
241294566798536706,mapoli
241271089152552960,masen
241271089152552960,mapoli
240960802918633472,masen
240960802918633472,mapoli
240838042649239552,masen
240186218317504512,masen
239796441445453824,masen
239777293533331456,womensequalityday
239476675790921728,masen
239476675790921728,mapoli
239450288279400448,masen
239450288279400448,mapoli
239433585902383104,masen
239433585902383104,mapoli
239410479150280704,masen
239410479150280704,mapoli
239399964063694848,masen
239399964063694848,mapoli
239397697751228416,masen
239397697751228416,mapoli
239397248386088960,masen
239397248386088960,mapoli
239385989204819969,masen
239385989204819969,mapoli
238770794908504064,masen
238770794908504064,mapoli
238763670459527168,masen
238740197481795584,masen
238740197481795584,mapoli
238388002626355200,masen
238388002626355200,mapoli
238378466888781824,masen
238378466888781824,mapoli
238377606368608257,masen
238376752345403392,masen
238376752345403392,mapoli
238375899681128448,masen
238375899681128448,mapoli
238375344338530304,masen
238375344338530304,mapoli
238374807215955968,masen
238374807215955968,mapoli
238374085107781632,masen
238374085107781632,mapoli
238302808942731264,masen
238302808942731264,mapoli
238072595885486080,masen
237647651955437570,masen
237594123333410817,masen
237593827509149696,masen
237593827509149696,mapoli
237593434960044033,masen
237593434960044033,mapoli
237592623358025728,masen
237592623358025728,mapoli
237592324723589120,masen
237592324723589120,mapoli
237591923551006720,masen
237591923551006720,mapoli
237584813668827138,nowforwomen
237276191885774848,masen
237276191885774848,mapoli
236561034947727360,rebuildnow
236561034947727360,masen
236561034947727360,mapoli
236559973335846912,masen
236558249401409536,rebuildnow
236558249401409536,masen
236558249401409536,mapoli
235864122997227520,masen
235762114491469824,masen
235762114491469824,mapoli
235758391140683776,masen
235753168275906560,masen
235750562564546560,masen
235750562564546560,mapoli
235748396370120704,masen
235466838191001602,masen
235466838191001602,mapoli
235159587593011200,masen
235159587593011200,mapoli
235129790305271808,masen
234729054362808320,masen
234729054362808320,mapoli
234392514902228992,masen
233958094126845952,masen
233580965325336576,masen
233354107145035776,womenforwarren
233354107145035776,masen
233354107145035776,mapoli
233352652744957952,womenforwarren
233352652744957952,masen
233352652744957952,mapoli
233352370686414848,womenforwarren
233352370686414848,masen
233352370686414848,mapoli
233347976049868800,masen
233347976049868800,mapoli
233336775869886464,masen
233336775869886464,mapoli
233291794497028096,masen
233291794497028096,mapoli
232936912971780096,masen
232605671529537536,masen
232576505237098497,masen
232576505237098497,mapoli
232495131650048001,masen
232495131650048001,mapoli
232219323383549952,masen
232219323383549952,mapoli
232148402744463360,masen
231886796974329856,masen
231886796974329856,mapoli
231766678260838402,bospoli
231766678260838402,masen
231418773893173248,masen
231418773893173248,mapoli
231413038916444161,masen
231413038916444161,mapoli
231092246815072257,middleclasstaxcuts
231081451330883584,rebuildnow
230816954661888000,masen
230816954661888000,mapoli
230705533945012225,masen
230705533945012225,mapoli
230339820235390976,rebuildnow
230322725598666752,mapoli
229675329130754048,100days
229675329130754048,masen
229675329130754048,mapoli
229658780525268992,masen
229658780525268992,mapoli
229331100030365696,masen
229331100030365696,mapoli
229298701053599744,masen
229298701053599744,mapoli
229278734946013184,mapoli
229278734946013184,masen
229271072372051968,masen
229271072372051968,mapoli
229245264744026112,pittsfield
229245264744026112,demdoors
229245264744026112,grassroots
228600744713007104,masen
228600744713007104,mapoli
228566083546804224,masen
228566083546804224,mapoli
228530003145543680,masen
228530003145543680,mapoli
228144065584185344,masen
228144065584185344,mapoli
228126728759959552,masen
228123068105625600,masen
228123068105625600,mapoli
227920806192222209,masen
227920806192222209,mapoli
227527696081641472,masen
227527696081641472,mapoli
227460264855994371,masen
227460264855994371,mapoli
227460264855994371,wallstreet
226781086586380288,southend
226777708774957056,masen
226777708774957056,mapoli
226094988155576320,masen
226094988155576320,wallstreet
225732025255075840,masen
225732025255075840,mapoli
225374359320145920,jfkforum
225351030748094465,jfkforum
225348732848312320,jfkforum
225346732584738816,jfkforum
225345861973065729,jfkforum
225345240956026880,jfkforum
225344756874616832,jfklibrary
225326325374783488,masen
225307679453741056,masen
225307679453741056,mapoli
224905044397535232,masen
224905044397535232,mapoli
224625015507779584,masen
224625015507779584,mapoli
224601534770585602,masen
224601534770585602,mapoli
223863471094239233,masen
223863471094239233,mapoli
222416478689959936,masen
222337332840378370,masen
222337332840378370,mapoli
222072882812030977,masen
222072882812030977,mapoli
222021765751250944,masen
222021765751250944,mapoli
222021765751250944,aca
220643647127945216,masen
220626940120416256,masen
220626940120416256,mapoli
220610138011213826,masen
220610138011213826,mapoli
220589656054562818,masen
220589656054562818,mapoli
220584930323869697,masen
220584930323869697,mapoli
220582634428973056,masen
220582634428973056,masen
220582022316433408,masen
220582022316433408,mapoli
220579988313878528,masen
220579988313878528,mapoli
220579405150420992,masen
220579405150420992,mapoli
220517025339015168,masen
220517025339015168,mapoli
220513274171637760,masen
220513274171637760,mapoli
220303440079896576,masen
220303440079896576,mapoli
220300946058657793,masen
220300946058657793,mapoli
220282113629491200,masen
220282113629491200,mapoli
220272838559543297,masen
220272838559543297,mapoli
219146111821168640,capecod
219146111821168640,sandwich
219146111821168640,mapoli
219146111821168640,masen
219132905987911680,masen
219132905987911680,mapoli
219131397581979648,masen
219131397581979648,mapoli
219106001247408128,masen
218787818321870848,masen
218787818321870848,mapoli
218723266196553729,masen
218723266196553729,mapoli
218712314269007873,wallstreet
218409642643042306,aca
218193197044740097,masen
218193197044740097,mapoli
218147166491906048,masen
218147166491906048,mapoli
218047345579929600,masen
218047345579929600,mapoli
217406353323458560,masen
217406353323458560,mapoli
217354559306203136,mapoli
217354559306203136,masen
217018951270547460,mapoli
216168315058528257,happybdayelizabeth
216168315058528257,masen
215510532122353664,masen
215510532122353664,mapoli
215510532122353664,p2
214159708687319042,masen
214159708687319042,mapoli
214105906949005314,masen
214105906949005314,mapoli
214087620957978624,masen
214087620957978624,mapoli
214064942561763328,masen
214064942561763328,mapoli
213398352623185921,masen
213398352623185921,mapoli
213332991890563073,masen
213295758861021187,wallstreet
213295758861021187,masen
213295758861021187,mapoli
213280391908442115,masen
213280391908442115,wallstreet
212990028555632640,masen
212985972332306432,masen
212985972332306432,wallstreet
212900586247569408,dimonquestions
212674698163666945,masen
212595759877591041,wallstreet
212250028528508929,masen
212250028528508929,mapoli
211559536711045120,lgbt
211559536711045120,bostonpride
211558196052111360,lgbt
211558196052111360,bostonpride
211493801250926593,springfield2012
211493801250926593,masen
211493801250926593,mapoli
211127720371945472,nn12
210511110380584960,masen
210084208671064066,equalpay
210084208671064066,masen
210043229322747905,equalpay
209651669062008834,wallstreet
209651669062008834,masen
209651669062008834,mapoli
209366257533857793,dotday
209366257533857793,masen
209366257533857793,mapoli
209349152109371392,dorchester
209349152109371392,dotday
209349152109371392,masen
209346860941451264,dotday
209346860941451264,dorchester
209346860941451264,masen
209334319574036480,dorchester
209334319574036480,masen
209334319574036480,mapoli
209333320813780992,dorchester
209333320813780992,masen
209333320813780992,mapoli
209326272709529600,dorchester
209326272709529600,masen
209326272709529600,mapoli
209009052712321024,springfield2012
209009052712321024,masen
209009052712321024,mapoli
208984065280442368,springfield2012
208984065280442368,warrendelegate
208984065280442368,masen
208974652440182784,springfield2012
208974652440182784,warrendelegate
208974652440182784,masen
208960979055288321,springfield2012
208960979055288321,warrendelegate
208960979055288321,masen
208959378072674307,springfield
208959378072674307,warrendelegate
208959378072674307,masen
208953541618974720,springfield2012
208953541618974720,warrendelegate
208953541618974720,masen
208951181454745600,springfield2012
208951181454745600,warrendelegate
208951181454745600,masen
208942792817377280,springfield2012
208934075828940800,springfield2012
208934075828940800,warrendelegate
208934075828940800,masen
208931427008512000,springfield2012
208931427008512000,warrendelegate
208931427008512000,masen
208923282886492160,springfield2012
208923282886492160,warrendelegate
208923282886492160,masen
208919953200525312,springfield2012
208919953200525312,masen
208919953200525312,warrendelegate
208916829291282432,springfield2012
208916829291282432,warrendelegate
208916829291282432,masen
208913199075037184,springfield2012
208913199075037184,warrendelegate
208910486199209984,warrendelegate
208910486199209984,springfield2012
208910486199209984,masen
208909194122887171,springfield2012
208909194122887171,warrendelegate
208909194122887171,masen
208907269121900544,springfield2012
208907269121900544,warrendelegate
208905332167159808,springfield2012
208905332167159808,warrendelegate
208905332167159808,masen
208897504656367617,warrendelegate
208897504656367617,springfield2012
208897504656367617,masen
208720029066334209,springfield2012
208720029066334209,warrendelegate
208720029066334209,masen
208633130150666240,springfield2012
208633130150666240,warrendelegate
208633130150666240,masen
208627111982936064,springfield2012
208627111982936064,warrendelegate
208606532957519873,springfield2012
208606532957519873,warrendelegate
208598604145901568,springfield2012
208598604145901568,warrendelegate
208598604145901568,masen
208590798042832896,springfield2012
208590798042832896,warrendelegate
208590798042832896,masen
208588101109547010,springfield2012
208588101109547010,warrendelegate
208588101109547010,masen
208586136027807744,springfield2012
208586136027807744,warrendelegate
208586136027807744,masen
208583164677984257,springfield2012
208583164677984257,warrendelegate
208583164677984257,masen
208579962620477440,springfield2012
208579962620477440,warrendelegate
208579962620477440,masen
208579061134540800,springfield2012
208579061134540800,warrendelegate
208579061134540800,masen
208548527821946880,warrendelegate
208548527821946880,springfield2012
208548527821946880,masen
208548527821946880,mapoli
208223697218179073,doma
208223697218179073,lgbt
208212861942628352,voteelizabeth
208212861942628352,springfield2012
208212861942628352,masen
208200086948282368,masen
208200086948282368,mapoli
207946949389848577,masen
207946949389848577,mapoli
206787863004721152,masen
206787863004721152,mapoli
205719460152221698,masen
205669131092107264,masen
205650367285956608,masen
205324518703632384,sbw2012
203238622495911936,lgbt
202827242450059265,wallstreet
202827242450059265,masen
202805170244026370,masen
202805170244026370,mapoli
202476600334368769,wallstreet
202408006779015168,wallstreet
202408006779015168,masen
202174183344574465,wallstreet
202174183344574465,masen
202134754013884416,wallstreet
202087488913817600,masen
202041985241067522,wallstreet
202041985241067522,masen
201433580663083010,dontdoublemyrate
201386778391879680,nohopride
201386778391879680,lgbt
201386778391879680,masen
201383151312969728,wallstreet
201383151312969728,masen
201360881899159552,masen
201348918284517378,masen
201348918284517378,mapoli
201314991654182912,mtaam2012
201314991654182912,masen
201314991654182912,mapoli
200780905353187330,masen
200780905353187330,mapoli
200758360277127168,masen
200758360277127168,mapoli
200300706006188032,lgbt
200257452258754561,masen
200257452258754561,wallstreet
200023747623780352,masen
200023747623780352,mapoli
200018185725026309,masen
200018185725026309,mapoli
199906811388768256,dontdoublemyrate
199906811388768256,masen
199547786272849920,masen
199547786272849920,mapoli
199515476555071488,masen
199515476555071488,mapoli
199146433469874176,masen
199139230377709568,masen
199139230377709568,mapoli
198897887172763648,masen
198897887172763648,mapoli
198885851223171072,masen
198885851223171072,mapoli
198880410111967232,masen
198880410111967232,mapoli
198505717118943232,masen
198505717118943232,mapoli
198462587074117632,masen
198462587074117632,mapoli
197682089452257281,masen
197682089452257281,mapoli
197422735280967683,obamacare
196713640274038785,masen
196713640274038785,mapoli
196671265031991297,masen
196671265031991297,mapoli
196623235683590144,masen
196623235683590144,mapoli
196612187912028161,masen
196612187912028161,mapoli
196365985475866624,masen
196361135715397633,masen
196361135715397633,mapoli
196294509926158336,masen
196294509926158336,mapoli
196274916130177024,masen
196274916130177024,mapoli
196268781666959360,masen
196268781666959360,mapoli
195921770811891712,masen
195921770811891712,mapoli
195600987833114624,masen
195584602054737920,masen
195584602054737920,mapoli
195161410286788608,masen
194518517532475392,masen
194411200254193665,masen
194411200254193665,mapoli
194129969461473280,masen
194129969461473280,mapoli
194125892287594496,masen
193357793389064192,morningjoe
192360465681231872,buffettrule
192360465681231872,masen
192246674339545088,taxday
192246674339545088,masen
192069069783048192,buffettrule
191586471407386624,mapoli
191574033094021121,masen
191574033094021121,mapoli
191293343433633792,masen
191293343433633792,mapoli
191220555377164288,masen
191220555377164288,mapoli
191197947185201152,masen
191197947185201152,mapoli
191182059627216896,masen
191182059627216896,mapoli
191162189468549120,masen
191162189468549120,mapoli
190909119522283521,redsox
190853160733126656,masen
190838853349806080,masen
190838853349806080,mapoli
190152422050635778,masen
188249505097981952,masen
188249505097981952,mapoli
187951399248732160,redsox
187920734876745730,lgbt
187578119190880257,mapoli
187578119190880257,masen
186217245289099264,cdm2012
186134569848803328,masen
185062774433513473,masen
185062774433513473,mapoli
183981843530514432,masen
183981843530514432,mapoli
183615628123455489,masen
183615628123455489,mapoli
182551973843832832,1
179721746612621312,backbay
179247085118435329,wallstreet
177212661451341824,masen
177139420611358724,maprimary
174595382913925120,masen
174595382913925120,mapoli
172775923865747458,masen
172773019045986304,masen
172468942252675073,masen
172121250473312256,warrencaucus
172080720070713345,masen
172080720070713345,mapoli
171740863293169665,masen
171737913745354752,masen
171730180891615233,masen
170928702048321537,warrencaucus
170891035571011585,warrencaucus
170887281803137024,masen
170269836390301696,masen
170269836390301696,mapoli
170197290340986880,masen
170197290340986880,mapoli
170197290340986880,bluntamendment
168790070395027456,masen
168790070395027456,mapoli
168426052740333570,newton
168426052740333570,warrencaucus
168407978330947584,brockton
168407978330947584,warrencaucus
168391749495037952,warrencaucus
168391749495037952,dorchester
168363209227632640,malden
168363209227632640,warrencaucus
168353809993711617,medford
168353809993711617,warrencaucus
168352957291692033,marlborough
168352957291692033,2012caucus
168352957291692033,mapoli
168352957291692033,masen
168347871568072705,revere
168347871568072705,warrencaucus
168328006421581824,warrencaucus
168090362345295872,warrencaucus
168090362345295872,masen
168090362345295872,mapoli
167655380510441472,masen
167647584255610880,masen
167647584255610880,mapoli
166973039853056000,masen
166973039853056000,mapoli
166972969388752896,masen
166972969388752896,mapoli
166896181631393793,cdmforew
166636630860500994,masen
166636630860500994,mapoli
166290956025479168,gopats
166290956025479168,superbowl
165538636509618176,wallstreet
165222972297183232,wallstreet
165204951981760512,masen
164745031708721153,masen
164745031708721153,mapoli
164487159779311617,masen
164487159779311617,mapoli
164420299918553089,masen
164420299918553089,mapoli
164404710080659458,masen
164404710080659458,mapoli
164012749729439744,masen
164012749729439744,mapoli
162657327953092608,masen
162657327953092608,mapoli
162312173840891904,masen
162312173840891904,mapoli
162209819351203841,nonamecallingweek
162209819351203841,lgbt
162209819351203841,itgetsbetter
162209819351203841,masen
162013754723278849,masen
162013754723278849,mapoli
161931046491930624,masen
161931046491930624,mapoli
160242710635220992,warrenmoneybomb
160242710635220992,masen
160173400172662786,masen
160173400172662786,mapoli
160147936796352512,warrenmoneybomb
160147936796352512,masen
160147936796352512,mapoli
160127814392221696,warrenmoneybomb
160127814392221696,masen
160101714005991425,warrenmoneybomb
160101714005991425,masen
160101714005991425,mapoli
160081837463572480,masen
160054915186688002,2012
160054915186688002,warrenmoneybomb
160044258257154048,warrenmoneybomb
160025821438939136,warrenmoneybomb
160025821438939136,masen
160002676694847488,warrenmoneybomb
160002676694847488,masen
159748848783335425,sopa
159748848783335425,pipa
159748848783335425,masen
159748848783335425,mapoli
159710906312437760,warrenmoneybomb
159710906312437760,masen
159710906312437760,mapoli
159394056894562304,masen
159394056894562304,mapoli
159076737643327488,mlkday
159075648969781248,mlkday
159070309687889921,mlkday
159002033305821187,warrenmoneybomb
158974135635161089,warrenmoneybomb
158293751889006592,masen
158293751889006592,mapoli
157958863201636352,masen
157958863201636352,mapoli
157958165596606464,moneybomb
157958165596606464,masen
157958165596606464,mapoli
157521866213425152,masen
157521866213425152,mapoli
157502370014703617,masen
157502370014703617,mapoli
157494941130567680,masen
157494941130567680,mapoli
157251757339181057,jobs
157251757339181057,masen
157251757339181057,mapoli
155799057661566976,masen
155799057661566976,mapoli
154620477757857792,cfpb
154620477757857792,cordray
154309532351336448,masen
154258482093240320,masen
153540176520552449,mapoli
153540176520552449,masen
150632375079022593,masen
150632375079022593,mapoli
150043670970773506,masen
149197781012193280,masen
146357178138238976,masen
146282647805632512,masen
145258955088723968,masen
145220279520608256,masen
144855087204933632,masen
144531930770178048,masen
144484784381493248,masen
144230967261937665,masen
144142327315836928,masen
143840399449001984,masen
143834548185206784,masen
143831263260839936,masen
143820764083261440,masen
143809937737396226,masen
143549679274180610,60minutes
143423821888749568,masen
143134400354328576,masen
143134400354328576,ewhp
139115357318291456,masen
139115357318291456,mapoli
136182400714670080,masen
136182400714670080,mapoli
136151267268501504,masen
135848302854942720,masen
135848302854942720,mapoli
135500215070367744,masen
134334140194627584,masen
134334140194627584,mapoli
133622740568641537,masen
133303423738187776,lowell
133303423738187776,ma05
133303423738187776,masen
132923211523436544,masen
132871024051109888,masen
132871024051109888,mapoli
131912179573194752,masen
129681695287939072,masen
129271446311677952,masen
129271446311677952,mapoli
129010816744816642,masen
123097835804692480,masen
123097835804692480,mapoli
121425917078802432,umldebate
121355680379715585,masen
120999037334847489,masen
120925086017527808,masen
117300844273209344,elizabethwarren
116349424921362432,elizabethwarren
116194452577599488,elizabethwarren
114137314107723777,elizabethwarren
114126676014800896,elizabethwarren
114124886233985024,elizabethwarren
114122408012693505,elizabethwarren
114120835970764800,elizabethwarren
114044432818511874,elizabethwarren
114041587146833921,elizabethwarren
114007653193236481,elizabethwarren
113945247830130689,elizabethwarren
113922862552850433,elizabethwarren
795480594612420610,maga
795403258697285632,trumptrain
795351345989611520,trumpfanoftheday
795351345989611520,coralsprings
795351345989611520,florida
795198237007286272,nevada
795060135077023744,makeamericagreatagain
795059848836763648,iowa
794991416837636096,connecticut
794982411171938304,wilmington
794982411171938304,nc
794982411171938304,makeamericagreatagain
794690298995769344,breaking
794686433831387136,specialreport
794645562859618305,makeamericagreatagain
794630528574091264,taylor
794630528574091264,michigan
794610580032262144,fanoftheday
794610580032262144,michigan
794610580032262144,trumpbridge
794608663260434437,walledlake
794608663260434437,michigan
794608663260434437,makeamericagreatagain
794608663260434437,trumptrain
794558445273968640,saginaw
794558445273968640,michigan
794558445273968640,makeamericagreatagain
794552402011713536,jobsreport
794237611845894144,trumptrain
793925262777933824,kent
793925262777933824,ohio
793923865223266308,trumptrain
793907251576709120,youngstown
793907251576709120,ohio
793892884948852736,nevada
793892496036225024,breaking
793888368056754176,maga
793882145802584064,canton
793882145802584064,ohio
793867663017664512,waynecounty
793867663017664512,ohio
793867663017664512,trumptrain
793835444064686081,mansfield
793835444064686081,ohio
793835444064686081,makeamericagreatagain
793824761491185665,florida
793824761491185665,ohio
793817346897022976,marion
793817346897022976,ohio
793817346897022976,makeamericagreatagain
793611759085125632,florida
793611759085125632,ohio
793611759085125632,makeamericagreatagain
793552222583939073,maga
793550814845476864,daytona
793550814845476864,florida
793535079586856970,jacksonville
793535079586856970,florida
793532081750085633,makeamericagreatagain
793498459437461506,makeamericagreatagain
793498459437461506,wawa
793498459437461506,trumptrain
793497046770679808,arizona
793182235071504384,draintheswamp
792916471756226560,makeamericagreatagain
792701145953206272,makeamericagreatagain
792701145953206272,votetrump
792497143235969024,makeamericagreatagain
792332407642976256,poll
792331836538101760,trumppence16
792331836538101760,makeamericagreatagain
792148015092039681,makeamericagreatagain
792148015092039681,earlyvote
792070197817569281,pahrump
792070197817569281,nevada
792070197817569281,trumptrain
792005863389048832,hannity
791849662336544768,colorado
791849662336544768,lasvegas
791849662336544768,nevada
791849662336544768,makeamericagreatagain
791847485413044225,rightboard
791821884744605696,maga
791768491363708928,makeamericagreatagain
791642760025550849,foxnews2016
791628683375104000,makeamericagreatagain
791613603195518976,votetrumppence16
791427818693365760,ohio
791427262436421632,waukesha
791427262436421632,wisconsin
791427262436421632,makeamericagreatagain
791410128280879104,specialreport
791403573888167936,bayside
791403573888167936,wisconsin
791403573888167936,trumptrain
791345922793955328,obamacare
791345922793955328,hillarycare
791343021799473152,trumpdc
791334201673015296,makeamericagreatagain
791328301377785856,ohio
791328301377785856,nevada
791264268519895040,national
791133790974410753,indiana
791101891031736320,hannity
791043521423835138,manchester
791043521423835138,newhampshire
791042829850206208,salem
791042829850206208,newhampshire
791042829850206208,makeamericagreatagain
791039035250737152,maga3x
790993828295630848,nc
790993828295630848,maga
790993828295630848,womenwhovotetrump
790993828295630848,trumptrain
790980946560425985,obamacarefail
790953726093750272,nhpolitics
790953726093750272,leadright2016
790941678957920257,tcot
790941107718873088,maga
790941107718873088,trump2016
790941107718873088,trump
790941107718873088,colorado
790941107718873088,co
790933385778696192,draintheswamp
790907833038561280,makeamericagreatagain
790884440193044480,obamacare
790716626551398400,makeamericagreatagain
790716400407109632,draintheswamp
790682204468834305,harrisburg
790682204468834305,pottsville
790682204468834305,scranton
790682204468834305,pennsylvania
790676068613124096,harrisburg
790673947096387584,pottsvillepa
790614349169750016,draintheswamp
790605836964007937,makeamericagreatagain
790535546271596544,trumppets
790535546271596544,makeamericagreatagain
790306662032744448,foxnews2016
790163654096412672,indiana
790163654096412672,utah
790163654096412672,texas
790163631048691712,ohio
790163631048691712,arizona
790163631048691712,georgia
789957290694770688,draintheswamp
789957290694770688,makeamericagreatagain
789659802020548608,stjude
789606760466247680,thekingofnascar
789606760466247680,randolphcounty
789606760466247680,maga
789578765823254528,makeamericagreatagain
789578765823254528,trumptrain
789497791940796416,repealobamacare
789469949186174976,politicians
789466334354608128,obamacare
789451083617828865,riggedsystem
789451083617828865,draintheswamp
789435899755003904,northcarolina
789435899755003904,makeamericagreatagain
789428426956476416,podestaemails
789305010198831104,makeamericagreatagain
789305010198831104,dogsfortrump
789199773949505536,debate
789199773949505536,blacks4trump
789186263953715202,makeamericagreatagain
789186263953715202,earlyvote
789160127580540928,voterfraud
789139921164533760,maga
789119365132214272,maga
788973974449295360,debate
788970066821787649,innout
788970066821787649,teamtrump
788970066821787649,maga
788969580009918464,maga
788953189584252928,debate
788885208871243776,debatenight
788878802965319681,debate
788607937967194112,feelthebern
788607937967194112,draintheswamp
788607019540418563,trumpmovement
788607019540418563,trumptrain
788594683735842816,draintheswamp
788497443239452672,ford
788495873974079489,ohio
788495873974079489,trump2016
788495873974079489,medinaoh
788472570203045888,makeamericagreatagain
788472570203045888,trumptrain
788441564968325122,maga
788410191985410048,draintheswamp
788405027819909120,tiffin
788405027819909120,ohio
788405027819909120,vote
788377351591723008,ohio
788377351591723008,makeamericagreatagain
788206426976030721,maga
788203219319156736,payforplay
788203219319156736,journalismisdead
788176200950771713,makeamericagreatagain
788174718339776512,lima
788174718339776512,ohio
788174718339776512,trumptrain
788171912740560896,breaking
788115989208657920,crookedhillary
788089321198936065,bossesday
788072982665109506,crookedhillary
788051064591351808,ohio
788051064591351808,makeamericagreatagain
788051064591351808,trumptrain
787645084745465857,ohio
787645084745465857,arizona
787645084745465857,georgia
787618806118187008,maga
787249247561318401,crookedhillary
787043811243491328,nc
787043811243491328,bestfriend
787028393292361730,pennsylvania
787019093853495296,pittsburgh
787019093853495296,pennsylvania
786978988136603648,podesta
786978988136603648,mills
786978988136603648,foxnews2016
786917521710522368,national
786916118179045376,makeamericagreatagain
786895623182254081,debate
786766600057806848,wikileaks
786766600057806848,ripjournalism
786747812537073664,washingtondc
786747812537073664,pennsylvaniaave
786743128690655232,nc
786743128690655232,trumpcampaign
786680758224191488,hillary
786605923817123841,maga
786605923817123841,americafirst
786605597575774209,trumptrain
786605597575774209,maga
786554764981067776,theyrewithher
786554764981067776,shesnotwithus
786554764981067776,wikileaks
786329926370754561,makeamericagreatagain
786044871849172992,riggedsystem
785989297493073920,payforplay
785938185796751360,greatwesternoil
785938185796751360,brighton
785938185796751360,colorado
785921660339662848,colorado
785921660339662848,trumptrain
785914758792740864,greeley
785914758792740864,colorado
785588452741947392,presidentialdebate
785588452741947392,denver
785588452741947392,colorado
785455985989185536,maga
785455985989185536,dobbs
785455129575186432,honestabe
785430020999221248,twitter
785430020999221248,debate
785352713953501184,teamtrump
785352713953501184,makeamericagreatagain
785327454118350849,debate2016
785327346375069697,debate
785278006491287552,presidentialdebate
785278006491287552,makeamericagreatagain
785278006491287552,trump2016
785278006491287552,trumptrain
785268413505548289,debate
785194328754786304,presidentialdebate
785077130090704896,debates
784399163890991104,maine
784399163890991104,makeamericagreatagain
784139798344765440,maine
784139798344765440,trumptrain
784131593652826113,maga
784131593652826113,makeamericagreatagain
784128613557960705,maga
784108500918083584,makeamericagreatagain
784108500918083584,maga
784108500918083584,trump2016
784108500918083584,trumptrain
783636120445870080,vpdebate
783550575422083072,vpdebate
783525790734544896,vpdebate
783467287445733377,vpdebate2016
783467287445733377,makeamericagreatagain
783446325450903553,ohio
783412392118067201,americafirst
783361170690437124,nationalgolfloversday
783343478663151616,vpdebate2016
783343478663151616,trumptrain
783343478663151616,makeamericagreatagain
783033055728525312,makeamericagreatagain
783033055728525312,americafirst
783033055728525312,trumptrain
782969335870582784,makeamericagreatagain
782969335870582784,vimeo
782609885179641856,poll
782335421556596736,pennsylvania
781884979982766080,levelcrossnc
781884979982766080,theking
781882360996462592,gop
781882360996462592,pinehurstnc
781882360996462592,makeamericagreatagain
781858296676360192,makeamericagreatagain
781265044587749376,hotlaps
781263816793296897,startingline
781263816793296897,trumptrain
781108267414085632,maga
781108267414085632,trumptrain
781100312367169536,makeamericagreatagain
781098629197103105,maga
781098629197103105,trumppence16
781098629197103105,americafirst
781098629197103105,trumptrain
781098629197103105,dobbs
780797659095392256,americafirst
780797659095392256,maga
780797659095392256,imwithyou
780785494053511168,maga
780785494053511168,trumpwon
780785494053511168,americafirst
780765833735901185,1
780765833735901185,trumpwon
780763529389441024,debates2016
780633921574805504,trumptrain
